prime_sentence,prime_verb,prime_det,prime_prep,target_sentence,target_verb,target_det,target_prep,PD-PD,PD-DO,DO-PD,DO-DO
a parent gave them a candy .,GIVE,A,to,the mother brought it the coffee .,BRING,THE,to,-34.523773193359375,-35.368507385253906,-35.29029083251953,-35.217376708984375
a friend gave him a beer .,GIVE,A,to,the author brought you the guitar .,BRING,THE,to,-36.84866714477539,-36.90090560913086,-39.42276763916016,-36.5948486328125
an adult gave you a meal .,GIVE,A,to,the guy brought it the iron .,BRING,THE,to,-41.396522521972656,-41.57085037231445,-40.29085922241211,-40.83782577514648
an aunt gave him a chicken .,GIVE,A,to,the employee brought us the television .,BRING,THE,to,-37.48958206176758,-36.71188354492188,-38.9714241027832,-35.86349105834961
a guy gave us a pie .,GIVE,A,to,the lady brought it the key .,BRING,THE,to,-31.45236587524414,-33.25603103637695,-32.12601089477539,-34.16062927246094
a sheriff gave me an engine .,GIVE,A,to,the professor brought us the meal .,BRING,THE,to,-36.91910934448242,-35.16877746582031,-41.65319061279297,-34.62360382080078
an employee gave us a jacket .,GIVE,A,to,the bishop brought you the pie .,BRING,THE,to,-40.18490982055664,-37.40034866333008,-42.195350646972656,-37.08064651489258
a girl gave them an instrument .,GIVE,A,to,the lawyer brought me the newspaper .,BRING,THE,to,-35.097900390625,-33.84821319580078,-35.96735000610352,-32.96623611450195
a captain gave us a cheese .,GIVE,A,to,the lady brought you the cigarette .,BRING,THE,to,-32.59021759033203,-33.72646713256836,-36.0950813293457,-32.726043701171875
an author gave me a juice .,GIVE,A,to,the worker brought us the pie .,BRING,THE,to,-37.02610397338867,-35.88087844848633,-38.300392150878906,-34.23165512084961
a princess gave you an anchor .,GIVE,A,to,the worker brought them the coffee .,BRING,THE,to,-37.54323196411133,-37.00889587402344,-41.10870361328125,-37.56500625610352
a sheriff gave them a coffee .,GIVE,A,to,the actor brought him the glass .,BRING,THE,to,-33.76817321777344,-34.29597854614258,-36.87581634521485,-35.0710334777832
a wife gave me a tea .,GIVE,A,to,the mayor brought you the key .,BRING,THE,to,-37.64371871948242,-35.52860641479492,-38.50123596191406,-34.00680923461914
a teacher gave me a machine .,GIVE,A,to,the guy brought you the beer .,BRING,THE,to,-35.97129440307617,-35.36606216430664,-35.7291145324707,-33.88135528564453
a wife gave it a salad .,GIVE,A,to,the husband brought them the beer .,BRING,THE,to,-27.512609481811523,-28.115907669067383,-28.873994827270508,-27.118030548095703
a buddy gave you a camera .,GIVE,A,to,the parent brought it the beer .,BRING,THE,to,-40.2445068359375,-39.87749099731445,-45.38286209106445,-41.39105224609375
a husband gave you a flower .,GIVE,A,to,the secretary brought us the chocolate .,BRING,THE,to,-35.87283706665039,-34.549644470214844,-39.04396057128906,-34.135887145996094
a buddy gave you a juice .,GIVE,A,to,the priest brought him the pot .,BRING,THE,to,-36.4521369934082,-35.81375503540039,-38.67691802978516,-36.13163757324219
the brother kept you the wire .,KEEP,THE,for,a lady brought him a pie .,BRING,A,to,-33.91450500488281,-29.960567474365234,-33.55998611450195,-30.42831039428711
the leader kept us the cigarette .,KEEP,THE,for,a cousin brought you a bag .,BRING,A,to,-37.640811920166016,-34.70005798339844,-35.986263275146484,-32.842140197753906
the reader kept him the chocolate .,KEEP,THE,for,an uncle brought you an anchor .,BRING,A,to,-43.14426040649414,-39.39410781860352,-43.674415588378906,-39.60931396484375
the partner kept me the chicken .,KEEP,THE,for,a man brought her a book .,BRING,A,to,-30.36775779724121,-27.64415740966797,-30.56848526000977,-27.62971878051757
the minister kept it the box .,KEEP,THE,for,a girl brought her a coffee .,BRING,A,to,-31.975080490112305,-27.80221939086914,-32.43193054199219,-28.2523193359375
the writer kept me the telephone .,KEEP,THE,for,a princess brought us a coffee .,BRING,A,to,-38.9932975769043,-33.48069381713867,-39.466121673583984,-35.022705078125
the prince kept us the chicken .,KEEP,THE,for,a lady brought him a computer .,BRING,A,to,-34.78507614135742,-32.74814987182617,-34.11267852783203,-32.113746643066406
the secretary kept us the beer .,KEEP,THE,for,a colonel brought me a television .,BRING,A,to,-40.77024841308594,-36.60628890991211,-40.88758850097656,-35.03815460205078
the son kept us the salad .,KEEP,THE,for,a teacher brought him an engine .,BRING,A,to,-40.79462432861328,-37.58245849609375,-41.36356735229492,-36.94458770751953
the man kept you the pie .,KEEP,THE,for,a mayor brought them an instrument .,BRING,A,to,-47.1891975402832,-44.49135971069336,-46.201419830322266,-42.53422546386719
the singer kept it the beer .,KEEP,THE,for,a colonel brought you a tea .,BRING,A,to,-44.171165466308594,-39.7423095703125,-45.91399765014648,-40.185691833496094
the actress kept us the coffee .,KEEP,THE,for,an aunt brought him a jacket .,BRING,A,to,-39.169132232666016,-34.89159393310547,-39.108619689941406,-34.15904235839844
the champion kept him the anchor .,KEEP,THE,for,a hero brought it a chocolate .,BRING,A,to,-38.65545654296875,-39.8155403137207,-43.05922317504883,-40.76366424560547
the priest kept you the tea .,KEEP,THE,for,a soldier brought us a cup .,BRING,A,to,-31.031343460083008,-27.31854820251465,-30.675392150878903,-26.23373413085937
the adult kept us the card .,KEEP,THE,for,an employee brought you a camera .,BRING,A,to,-38.34419631958008,-35.41096878051758,-38.71488952636719,-35.879940032958984
the candidate kept you the pot .,KEEP,THE,for,a parent brought us a meal .,BRING,A,to,-35.393333435058594,-32.81074142456055,-37.56390380859375,-34.00846099853516
the minister kept them the coffee .,KEEP,THE,for,a prince brought us a motor .,BRING,A,to,-42.71626281738281,-38.92195892333984,-42.68439865112305,-38.19865036010742
the actress kept me the juice .,KEEP,THE,for,a colonel brought you a bottle .,BRING,A,to,-41.09560012817383,-38.8712043762207,-41.71126937866211,-38.45285034179688
the princess kept me the candy .,KEEP,THE,for,a professor brought them a tea .,BRING,A,to,-42.81355285644531,-41.07836151123047,-41.57511901855469,-39.00534057617188
the author kept us the juice .,KEEP,THE,for,a soldier brought me a telephone .,BRING,A,to,-42.24291229248047,-39.7311897277832,-42.163421630859375,-40.05656814575195
the opponent kept her the cigarette .,KEEP,THE,for,a father brought me a beer .,BRING,A,to,-34.41017532348633,-30.18306350708008,-36.78439331054688,-32.58393478393555
the minister kept him the chicken .,KEEP,THE,for,a doctor brought us a tea .,BRING,A,to,-39.31952667236328,-34.01648712158203,-39.09536743164063,-32.98899841308594
the buddy kept her the juice .,KEEP,THE,for,a candidate brought you a chocolate .,BRING,A,to,-43.54050064086914,-39.17149353027344,-43.61067962646485,-38.93896865844727
the partner kept him the meal .,KEEP,THE,for,a mayor brought me a coffee .,BRING,A,to,-40.64282989501953,-35.40988540649414,-40.07798385620117,-34.93509292602539
the chief kept it the machine .,KEEP,THE,for,an employer brought you a tea .,BRING,A,to,-45.066741943359375,-39.9734992980957,-43.6440544128418,-40.35676193237305
an employer kept you a card .,KEEP,A,for,the husband brought us the newspaper .,BRING,THE,to,-36.04990005493164,-32.737449645996094,-33.4310188293457,-29.543701171875
a lady kept it a juice .,KEEP,A,for,the secretary brought them the beer .,BRING,THE,to,-34.52130126953125,-34.1069221496582,-36.33895111083984,-34.83271408081055
a boy kept you a television .,KEEP,A,for,the champion brought me the hat .,BRING,THE,to,-38.24498748779297,-36.99297332763672,-41.13811874389648,-36.818336486816406
a brother kept them a chicken .,KEEP,A,for,the parent brought you the chocolate .,BRING,THE,to,-39.9541130065918,-38.35942077636719,-38.80344009399414,-35.861915588378906
an author kept us an engine .,KEEP,A,for,the secretary brought her the juice .,BRING,THE,to,-40.049293518066406,-36.5468978881836,-39.95391845703125,-35.16545104980469
an author kept him an engine .,KEEP,A,for,the pilot brought it the pie .,BRING,THE,to,-38.11734390258789,-37.172607421875,-38.93132781982422,-36.86138153076172
a prince kept us a pie .,KEEP,A,for,the mother brought you the plate .,BRING,THE,to,-36.015811920166016,-34.716529846191406,-35.17817687988281,-33.39706039428711
a scientist kept you a candy .,KEEP,A,for,the mother brought it the coffee .,BRING,THE,to,-38.9967155456543,-38.863407135009766,-38.66968536376953,-38.33933639526367
a student kept it a beer .,KEEP,A,for,the author brought you the guitar .,BRING,THE,to,-37.95266342163086,-37.44633102416992,-37.9955940246582,-36.531280517578125
a father kept them a salad .,KEEP,A,for,the guy brought it the iron .,BRING,THE,to,-35.194725036621094,-36.95780563354492,-34.904659271240234,-35.53556823730469
a lawyer kept you a tea .,KEEP,A,for,the employee brought us the television .,BRING,THE,to,-40.83965301513672,-38.23152160644531,-40.22357177734375,-37.20766830444336
a worker kept me a chocolate .,KEEP,A,for,the lady brought it the key .,BRING,THE,to,-32.29669952392578,-33.51527404785156,-32.26181411743164,-32.57501983642578
an employee kept you a chicken .,KEEP,A,for,the professor brought us the meal .,BRING,THE,to,-36.65545654296875,-35.012481689453125,-36.16805267333984,-33.757179260253906
a lady kept it a salad .,KEEP,A,for,the bishop brought you the pie .,BRING,THE,to,-38.38450241088867,-35.12847137451172,-39.16333770751953,-35.26100158691406
a daughter kept them a cheese .,KEEP,A,for,the lawyer brought me the newspaper .,BRING,THE,to,-36.81147766113281,-34.11827087402344,-37.11796569824219,-33.14112091064453
a sheriff kept me a juice .,KEEP,A,for,the lady brought you the cigarette .,BRING,THE,to,-34.45263671875,-31.8817138671875,-33.440040588378906,-31.52164077758789
a student kept you a beer .,KEEP,A,for,the worker brought us the pie .,BRING,THE,to,-34.6208381652832,-32.513118743896484,-37.97456359863281,-33.526206970214844
a priest kept him a meal .,KEEP,A,for,the worker brought them the coffee .,BRING,THE,to,-35.927860260009766,-35.75057601928711,-33.885284423828125,-31.872901916503903
a cousin kept me a beer .,KEEP,A,for,the actor brought him the glass .,BRING,THE,to,-34.570213317871094,-34.47134017944336,-35.09976577758789,-34.02925109863281
a lawyer kept him a juice .,KEEP,A,for,the mayor brought you the key .,BRING,THE,to,-36.78926086425781,-33.67790222167969,-37.58355712890625,-34.03691864013672
a guest kept her a salad .,KEEP,A,for,the guy brought you the beer .,BRING,THE,to,-31.899139404296875,-30.801244735717773,-32.92109298706055,-30.40547752380371
an author kept you an engine .,KEEP,A,for,the husband brought them the beer .,BRING,THE,to,-38.248756408691406,-38.04743576049805,-38.6126708984375,-36.57832717895508
a bishop kept us a bottle .,KEEP,A,for,the parent brought it the beer .,BRING,THE,to,-41.31056594848633,-40.77379989624024,-39.892181396484375,-39.13066482543945
a nurse kept them a salad .,KEEP,A,for,the secretary brought us the chocolate .,BRING,THE,to,-35.92959213256836,-33.39733123779297,-38.0694694519043,-33.39140319824219
a colonel kept you a plate .,KEEP,A,for,the priest brought him the pot .,BRING,THE,to,-34.58157730102539,-32.91770553588867,-34.827396392822266,-30.50005340576172
the mayor left you the beer .,LEAVE,THE,for,a lady brought him a pie .,BRING,A,to,-32.56385803222656,-28.639184951782227,-32.62035369873047,-27.554855346679688
the actress left me the meal .,LEAVE,THE,for,a cousin brought you a bag .,BRING,A,to,-37.10755157470703,-33.5289306640625,-37.91029739379883,-33.861961364746094
the employee left him the computer .,LEAVE,THE,for,an uncle brought you an anchor .,BRING,A,to,-43.09203338623047,-39.41397857666016,-43.97351837158203,-39.13151550292969
the chief left them the coffee .,LEAVE,THE,for,a man brought her a book .,BRING,A,to,-27.89300537109375,-25.608577728271484,-28.53199577331543,-25.486217498779297
the bishop left it the button .,LEAVE,THE,for,a girl brought her a coffee .,BRING,A,to,-34.12851333618164,-29.247295379638672,-33.42545318603516,-27.992446899414062
the physician left you the computer .,LEAVE,THE,for,a princess brought us a coffee .,BRING,A,to,-42.12452697753906,-36.93650436401367,-43.82519912719727,-37.33756637573242
the captain left us the knife .,LEAVE,THE,for,a lady brought him a computer .,BRING,A,to,-37.27898406982422,-34.38541793823242,-37.52586364746094,-33.63231658935547
the worker left it the chicken .,LEAVE,THE,for,a colonel brought me a television .,BRING,A,to,-43.635589599609375,-40.95412063598633,-43.947364807128906,-40.55926132202149
the actress left you the chicken .,LEAVE,THE,for,a teacher brought him an engine .,BRING,A,to,-42.30904769897461,-38.67784118652344,-42.59804534912109,-37.56035232543945
the worker left him the plate .,LEAVE,THE,for,a mayor brought them an instrument .,BRING,A,to,-43.86094284057617,-42.384986877441406,-44.83139801025391,-41.71062088012695
the candidate left him the book .,LEAVE,THE,for,a colonel brought you a tea .,BRING,A,to,-43.65962219238281,-38.789737701416016,-43.69244003295898,-38.30719375610352
the doctor left them the tea .,LEAVE,THE,for,an aunt brought him a jacket .,BRING,A,to,-38.18250274658203,-33.789310455322266,-38.28837585449219,-32.58749771118164
the reader left you the chicken .,LEAVE,THE,for,a hero brought it a chocolate .,BRING,A,to,-43.36895751953125,-42.16127014160156,-42.9848518371582,-41.05073547363281
the candidate left him the coffee .,LEAVE,THE,for,a soldier brought us a cup .,BRING,A,to,-31.62237548828125,-27.56007575988769,-33.295921325683594,-28.947162628173828
the worker left them the chicken .,LEAVE,THE,for,an employee brought you a camera .,BRING,A,to,-39.7916259765625,-35.736549377441406,-41.49462890625,-35.09105682373047
the reader left me the knife .,LEAVE,THE,for,a parent brought us a meal .,BRING,A,to,-40.92233276367188,-36.74697494506836,-39.65999603271485,-35.61096954345703
the employee left you the computer .,LEAVE,THE,for,a prince brought us a motor .,BRING,A,to,-47.73046875,-45.14435958862305,-44.90096664428711,-42.239013671875
the actress left me the cup .,LEAVE,THE,for,a colonel brought you a bottle .,BRING,A,to,-41.715946197509766,-38.57914733886719,-42.75507354736328,-38.14345550537109
the captain left us the pie .,LEAVE,THE,for,a professor brought them a tea .,BRING,A,to,-42.68170547485352,-36.53825378417969,-43.19982147216797,-35.74042892456055
the lawyer left him the cheese .,LEAVE,THE,for,a soldier brought me a telephone .,BRING,A,to,-39.2525520324707,-34.781272888183594,-39.52925109863281,-34.13860321044922
the wife left you the chicken .,LEAVE,THE,for,a father brought me a beer .,BRING,A,to,-35.58130645751953,-31.55421257019043,-35.471248626708984,-29.430709838867188
the princess left me the candy .,LEAVE,THE,for,a doctor brought us a tea .,BRING,A,to,-39.126861572265625,-34.0262565612793,-38.26280212402344,-33.065887451171875
the lawyer left me the gun .,LEAVE,THE,for,a candidate brought you a chocolate .,BRING,A,to,-42.0634994506836,-37.17713928222656,-42.73655700683594,-36.39430236816406
the actor left him the beer .,LEAVE,THE,for,a mayor brought me a coffee .,BRING,A,to,-41.85899353027344,-35.97370910644531,-43.35385894775391,-35.08659362792969
the adult left us the juice .,LEAVE,THE,for,an employer brought you a tea .,BRING,A,to,-44.55172729492188,-41.26181411743164,-46.0007209777832,-41.31087493896485
