prime_sentence,prime_verb,prime_det,prime_prep,target_sentence,target_verb,target_det,target_prep,PD-PD,PD-DO,DO-PD,DO-DO
the adult gave the company the pie .,GIVE,THE,to,an employer brought an attorney a tea .,BRING,A,to,-46.279075622558594,-47.86909103393555,-47.95103454589844,-47.64955139160156
a physician gave a company a hat .,GIVE,A,to,the husband brought the candidate the newspaper .,BRING,THE,to,-40.96152114868164,-45.23958969116211,-41.55700302124024,-44.38678359985352
a cop gave a corporation a crystal .,GIVE,A,to,the secretary brought the soldier the beer .,BRING,THE,to,-39.32698440551758,-41.492820739746094,-41.057395935058594,-41.59868240356445
a kid gave an employee a coffee .,GIVE,A,to,the champion brought the guy the hat .,BRING,THE,to,-41.90838623046875,-43.8033332824707,-44.5313606262207,-44.85883331298828
a winner gave an army a coffee .,GIVE,A,to,the parent brought the buddy the chocolate .,BRING,THE,to,-42.29407501220703,-45.521629333496094,-43.2320442199707,-44.89250946044922
a lady gave a manager a pie .,GIVE,A,to,the secretary brought the corporation the juice .,BRING,THE,to,-43.84398651123047,-45.26590347290039,-45.02185821533203,-42.89202880859375
a professor gave an army a chocolate .,GIVE,A,to,the pilot brought the band the pie .,BRING,THE,to,-39.061988830566406,-42.92660903930664,-40.73677444458008,-41.21186447143555
an employee gave an administration a camera .,GIVE,A,to,the mother brought the club the plate .,BRING,THE,to,-41.10598373413086,-46.695796966552734,-39.94010925292969,-43.34410858154297
a parent gave an administration a candy .,GIVE,A,to,the mother brought the buddy the coffee .,BRING,THE,to,-43.51128768920898,-44.664825439453125,-42.09931945800781,-41.780670166015625
a friend gave a reader a beer .,GIVE,A,to,the author brought the company the guitar .,BRING,THE,to,-38.58303451538086,-42.68477249145508,-39.95458221435547,-41.525516510009766
an adult gave a guest a meal .,GIVE,A,to,the guy brought the author the iron .,BRING,THE,to,-44.495880126953125,-44.03816223144531,-42.96492767333984,-42.36424255371094
an aunt gave a corporation a chicken .,GIVE,A,to,the employee brought the doctor the television .,BRING,THE,to,-38.583927154541016,-44.56383514404297,-39.80026245117188,-44.907901763916016
a guy gave a company a pie .,GIVE,A,to,the lady brought the club the key .,BRING,THE,to,-38.74839782714844,-44.43732833862305,-39.15385055541992,-42.85528945922852
a sheriff gave a boy an engine .,GIVE,A,to,the professor brought the kid the meal .,BRING,THE,to,-40.13297271728516,-42.93193435668945,-40.92146301269531,-41.72824478149414
an employee gave a business a jacket .,GIVE,A,to,the bishop brought the club the pie .,BRING,THE,to,-45.25868225097656,-50.64153289794922,-44.4656982421875,-45.61959457397461
a girl gave a club an instrument .,GIVE,A,to,the lawyer brought the corporation the newspaper .,BRING,THE,to,-42.06534576416016,-44.78189086914063,-41.032936096191406,-41.51228332519531
a captain gave a partner a cheese .,GIVE,A,to,the lady brought the administration the cigarette .,BRING,THE,to,-41.42898941040039,-46.31478500366211,-41.97872543334961,-44.48950958251953
an author gave a company a juice .,GIVE,A,to,the worker brought the corporation the pie .,BRING,THE,to,-41.59347534179688,-43.95435333251953,-39.01280975341797,-40.44496154785156
a princess gave a business an anchor .,GIVE,A,to,the worker brought the club the coffee .,BRING,THE,to,-40.874977111816406,-45.03388214111328,-40.99480056762695,-43.2316780090332
a sheriff gave a colonel a coffee .,GIVE,A,to,the actor brought the aunt the glass .,BRING,THE,to,-41.28536605834961,-45.23443222045898,-40.56023025512695,-42.70369338989258
a wife gave a business a tea .,GIVE,A,to,the mayor brought the actress the key .,BRING,THE,to,-42.19762802124024,-45.88931274414063,-40.3670654296875,-42.46484375
a teacher gave a winner a machine .,GIVE,A,to,the guy brought the business the beer .,BRING,THE,to,-38.58045196533203,-42.605224609375,-39.61963272094727,-42.43698120117188
a wife gave a company a salad .,GIVE,A,to,the husband brought the business the beer .,BRING,THE,to,-31.283166885375977,-32.69607162475586,-33.63363265991211,-30.682756423950195
a buddy gave a colonel a camera .,GIVE,A,to,the parent brought the king the beer .,BRING,THE,to,-45.46144104003906,-50.685768127441406,-45.19373321533203,-48.290863037109375
a husband gave a business a flower .,GIVE,A,to,the secretary brought the soldier the chocolate .,BRING,THE,to,-36.59257507324219,-40.64274215698242,-37.93967819213867,-40.32621765136719
a buddy gave a soldier a juice .,GIVE,A,to,the priest brought the partner the pot .,BRING,THE,to,-43.2916259765625,-45.47977066040039,-45.13153076171875,-46.08269882202149
the brother kept the business the wire .,KEEP,THE,for,a lady brought a club a pie .,BRING,A,to,-38.74673843383789,-46.4286003112793,-40.09083557128906,-45.606388092041016
the leader kept the hero the cigarette .,KEEP,THE,for,a cousin brought a company a bag .,BRING,A,to,-41.87818908691406,-43.9473991394043,-40.9361572265625,-41.74762725830078
the reader kept the mother the chocolate .,KEEP,THE,for,an uncle brought a priest an anchor .,BRING,A,to,-42.85600280761719,-45.64420700073242,-45.39540863037109,-44.47925567626953
the partner kept the band the chicken .,KEEP,THE,for,a man brought an administration a book .,BRING,A,to,-41.27214431762695,-42.91373443603516,-39.19524383544922,-41.11111068725586
the minister kept the club the box .,KEEP,THE,for,a girl brought a guy a coffee .,BRING,A,to,-33.85049819946289,-35.61123275756836,-33.90660095214844,-34.475669860839844
the writer kept the winner the telephone .,KEEP,THE,for,a princess brought an adult a coffee .,BRING,A,to,-45.86153411865234,-46.74944686889648,-44.966888427734375,-45.91044616699219
the prince kept the princess the chicken .,KEEP,THE,for,a lady brought an employer a computer .,BRING,A,to,-42.16265106201172,-42.32202911376953,-41.72116470336914,-40.770118713378906
the secretary kept the army the beer .,KEEP,THE,for,a colonel brought a candidate a television .,BRING,A,to,-44.865997314453125,-46.0488510131836,-44.20909881591797,-43.8663330078125
the son kept the administration the salad .,KEEP,THE,for,a teacher brought a singer an engine .,BRING,A,to,-45.455352783203125,-47.11572265625,-46.098388671875,-45.84398651123047
the man kept the cousin the pie .,KEEP,THE,for,a mayor brought a band an instrument .,BRING,A,to,-45.06491470336914,-48.61993408203125,-42.98141479492188,-45.72099304199219
the singer kept the actor the beer .,KEEP,THE,for,a colonel brought a business a tea .,BRING,A,to,-52.44297409057617,-53.97917175292969,-50.00465393066406,-49.83750915527344
the actress kept the minister the coffee .,KEEP,THE,for,an aunt brought an army a jacket .,BRING,A,to,-45.06851959228516,-47.346717834472656,-44.892879486083984,-45.13973617553711
the champion kept the army the anchor .,KEEP,THE,for,a hero brought a wife a chocolate .,BRING,A,to,-41.91962432861328,-44.71464920043945,-45.10353088378906,-44.914588928222656
the priest kept the administration the tea .,KEEP,THE,for,a soldier brought a scientist a cup .,BRING,A,to,-35.625579833984375,-36.45685958862305,-37.428009033203125,-38.2003173828125
the adult kept the doctor the card .,KEEP,THE,for,an employee brought a business a camera .,BRING,A,to,-39.21384811401367,-44.52014923095703,-39.333473205566406,-43.490081787109375
the candidate kept the son the pot .,KEEP,THE,for,a parent brought a club a meal .,BRING,A,to,-43.47036361694336,-49.35290145874024,-43.10349655151367,-46.54139709472656
the minister kept the singer the coffee .,KEEP,THE,for,a prince brought a business a motor .,BRING,A,to,-47.34190368652344,-49.11023712158203,-47.25695037841797,-47.22647857666016
the actress kept the administration the juice .,KEEP,THE,for,a colonel brought a business a bottle .,BRING,A,to,-45.68199920654297,-49.02178192138672,-46.43417739868164,-48.48936462402344
the princess kept the corporation the candy .,KEEP,THE,for,a professor brought a band a tea .,BRING,A,to,-42.58485794067383,-43.63587951660156,-42.11029815673828,-39.315242767333984
the author kept the scientist the juice .,KEEP,THE,for,a soldier brought a kid a telephone .,BRING,A,to,-45.59576034545898,-45.00508117675781,-46.34824752807617,-45.39281845092773
the opponent kept the professor the cigarette .,KEEP,THE,for,a father brought a corporation a beer .,BRING,A,to,-43.05048370361328,-45.04787826538086,-44.11328125,-44.25573348999024
the minister kept the bishop the chicken .,KEEP,THE,for,a doctor brought a chief a tea .,BRING,A,to,-41.16107177734375,-41.93421173095703,-42.02946472167969,-40.222450256347656
the buddy kept the administration the juice .,KEEP,THE,for,a candidate brought a man a chocolate .,BRING,A,to,-43.76588439941406,-43.66943740844727,-44.92387390136719,-44.7104606628418
the partner kept the sheriff the meal .,KEEP,THE,for,a mayor brought a priest a coffee .,BRING,A,to,-42.26083755493164,-43.85844802856445,-43.38766479492188,-41.8487434387207
the chief kept the army the machine .,KEEP,THE,for,an employer brought an attorney a tea .,BRING,A,to,-53.44769287109375,-51.65577697753906,-52.11236953735352,-49.90162658691406
an employer kept a girl a card .,KEEP,A,for,the husband brought the candidate the newspaper .,BRING,THE,to,-39.19430541992188,-43.0897331237793,-38.77740478515625,-41.311988830566406
a lady kept a band a juice .,KEEP,A,for,the secretary brought the soldier the beer .,BRING,THE,to,-38.86954879760742,-41.87334060668945,-40.81341552734375,-41.49180221557617
a boy kept an administration a television .,KEEP,A,for,the champion brought the guy the hat .,BRING,THE,to,-42.33697509765625,-44.85986709594727,-42.383766174316406,-43.72371292114258
a brother kept a company a chicken .,KEEP,A,for,the parent brought the buddy the chocolate .,BRING,THE,to,-45.63994216918945,-50.584999084472656,-43.90315246582031,-46.33218765258789
an author kept a scientist an engine .,KEEP,A,for,the secretary brought the corporation the juice .,BRING,THE,to,-45.01768112182617,-46.81967926025391,-41.867305755615234,-42.43397903442383
an author kept a scientist an engine .,KEEP,A,for,the pilot brought the band the pie .,BRING,THE,to,-44.71409606933594,-46.41642761230469,-43.04375457763672,-42.4652099609375
a prince kept an army a pie .,KEEP,A,for,the mother brought the club the plate .,BRING,THE,to,-38.18569946289063,-43.161319732666016,-39.9276237487793,-43.24826049804688
a scientist kept a daughter a candy .,KEEP,A,for,the mother brought the buddy the coffee .,BRING,THE,to,-41.75588607788086,-43.89929962158203,-41.600284576416016,-43.28384017944336
a student kept a chief a beer .,KEEP,A,for,the author brought the company the guitar .,BRING,THE,to,-39.28715133666992,-42.41694641113281,-40.58707809448242,-42.61856842041016
a father kept a chief a salad .,KEEP,A,for,the guy brought the author the iron .,BRING,THE,to,-39.98976135253906,-40.03541564941406,-42.54150772094727,-42.73046112060547
a lawyer kept an army a tea .,KEEP,A,for,the employee brought the doctor the television .,BRING,THE,to,-42.0372200012207,-46.2985725402832,-42.44200897216797,-46.72962188720703
a worker kept a bishop a chocolate .,KEEP,A,for,the lady brought the club the key .,BRING,THE,to,-37.51293182373047,-43.11154556274414,-38.6101188659668,-41.54407501220703
an employee kept a band a chicken .,KEEP,A,for,the professor brought the kid the meal .,BRING,THE,to,-40.40187072753906,-42.62626647949219,-42.15066909790039,-44.19319534301758
a lady kept a partner a salad .,KEEP,A,for,the bishop brought the club the pie .,BRING,THE,to,-41.08659362792969,-44.58421325683594,-41.97402191162109,-43.22182083129883
a daughter kept a club a cheese .,KEEP,A,for,the lawyer brought the corporation the newspaper .,BRING,THE,to,-44.04803085327149,-45.94939804077149,-42.391239166259766,-43.20969772338867
a sheriff kept a leader a juice .,KEEP,A,for,the lady brought the administration the cigarette .,BRING,THE,to,-38.80834197998047,-43.52643585205078,-39.312496185302734,-42.14464569091797
a student kept a chief a beer .,KEEP,A,for,the worker brought the corporation the pie .,BRING,THE,to,-43.04863739013672,-44.99970245361328,-44.131141662597656,-45.82544708251953
a priest kept a band a meal .,KEEP,A,for,the worker brought the club the coffee .,BRING,THE,to,-38.98685073852539,-41.42439270019531,-39.64298248291016,-43.06250381469727
a cousin kept a business a beer .,KEEP,A,for,the actor brought the aunt the glass .,BRING,THE,to,-37.375736236572266,-40.86235427856445,-38.05331039428711,-40.6126823425293
a lawyer kept a business a juice .,KEEP,A,for,the mayor brought the actress the key .,BRING,THE,to,-44.84344482421875,-46.70886993408203,-46.105167388916016,-46.835731506347656
a guest kept an army a salad .,KEEP,A,for,the guy brought the business the beer .,BRING,THE,to,-36.20745086669922,-39.22501754760742,-38.04745101928711,-38.72694778442383
an author kept a scientist an engine .,KEEP,A,for,the husband brought the business the beer .,BRING,THE,to,-39.80138397216797,-43.89381408691406,-40.506927490234375,-43.11111831665039
a bishop kept an administration a bottle .,KEEP,A,for,the parent brought the king the beer .,BRING,THE,to,-40.07128143310547,-43.654258728027344,-38.60652542114258,-42.15811920166016
a nurse kept a club a salad .,KEEP,A,for,the secretary brought the soldier the chocolate .,BRING,THE,to,-41.690338134765625,-43.14724349975586,-40.34908676147461,-40.245826721191406
a colonel kept an army a plate .,KEEP,A,for,the priest brought the partner the pot .,BRING,THE,to,-41.23536682128906,-43.44749450683594,-39.62254333496094,-41.49972152709961
the mayor left the administration the beer .,LEAVE,THE,for,a lady brought a club a pie .,BRING,A,to,-40.593299865722656,-44.17465591430664,-40.616844177246094,-44.25185394287109
the actress left the wife the meal .,LEAVE,THE,for,a cousin brought a company a bag .,BRING,A,to,-40.56178665161133,-42.43855667114258,-40.80153274536133,-42.47296142578125
the employee left the corporation the computer .,LEAVE,THE,for,an uncle brought a priest an anchor .,BRING,A,to,-48.735816955566406,-50.15451431274414,-50.0105094909668,-50.49965286254883
