text,structure,verb,det,prep,sen_prob_nospace,tokens,log_prob_tokens
the secretary brought the chocolate to us .,PD,BRING,THE,to,-56.12055587768555,▁The|▁secretary|▁brought|▁the|▁ch|oc|olate|▁to|▁us|.,"[-11.048931121826172, -10.721993446350098, -9.347491264343262, -1.2830395698547363, -6.962654113769531, -2.067399501800537, -0.47837623953819275, -4.607239246368408, -8.060851097106934, -1.5425844192504883]"
the secretary brought us the chocolate .,DO,BRING,THE,to,-50.87847518920898,▁The|▁secretary|▁brought|▁us|▁the|▁ch|oc|olate|.,"[-11.048931121826172, -10.721993446350098, -9.347491264343262, -4.0422139167785645, -0.9842859506607056, -7.719667911529541, -2.3082919120788574, -0.28521186113357544, -4.420382499694824]"
the priest brought the pot to him .,PD,BRING,THE,to,-47.53414535522461,▁The|▁priest|▁brought|▁the|▁pot|▁to|▁him|.,"[-11.048931121826172, -9.371332168579102, -6.892725467681885, -0.5530581474304199, -7.89293098449707, -3.760831356048584, -4.473402500152588, -3.540931224822998]"
the priest brought him the pot .,DO,BRING,THE,to,-50.74616622924805,▁The|▁priest|▁brought|▁him|▁the|▁pot|.,"[-11.048931121826172, -9.371332168579102, -6.892724990844727, -3.4785590171813965, -1.7185884714126587, -6.58757209777832, -11.648459434509277]"
a sheriff drew a knife for him .,PD,DRAW,A,for,-58.48203659057617,▁A|▁sh|er|iff|▁drew|▁a|▁kn|ife|▁for|▁him|.,"[-11.423389434814453, -8.362749099731445, -3.0531227588653564, -0.010112952440977097, -12.28868293762207, -1.5412676334381104, -6.908877849578857, -0.029654599726200104, -6.804081439971924, -6.292390823364258, -1.7677061557769775]"
a sheriff drew him a knife .,DO,DRAW,A,for,-54.67364501953125,▁A|▁sh|er|iff|▁drew|▁him|▁a|▁kn|ife|.,"[-11.423389434814453, -8.362749099731445, -3.0531201362609863, -0.010112952440977097, -12.288683891296387, -8.004697799682617, -0.8997084498405457, -8.30876636505127, -0.13678066432476044, -2.185638904571533]"
an uncle drew a card for us .,PD,DRAW,A,for,-51.18686676025391,▁An|▁uncle|▁drew|▁a|▁card|▁for|▁us|.,"[-11.601554870605469, -9.93321418762207, -9.943880081176758, -1.043443202972412, -5.636530876159668, -3.4155054092407227, -7.402195930480957, -2.2105445861816406]"
an uncle drew us a card .,DO,DRAW,A,for,-47.59077835083008,▁An|▁uncle|▁drew|▁us|▁a|▁card|.,"[-11.601554870605469, -9.93321418762207, -9.943878173828125, -6.466854095458984, -1.1576064825057983, -5.869117736816406, -2.6185545921325684]"
a prince drew a wire for us .,PD,DRAW,A,for,-62.5819091796875,▁A|▁prince|▁drew|▁a|▁wire|▁for|▁us|.,"[-11.423389434814453, -11.20894718170166, -12.150300025939941, -1.3163025379180908, -11.790745735168457, -7.360311985015869, -5.2463836669921875, -2.0855278968811035]"
a prince drew us a wire .,DO,DRAW,A,for,-60.11835479736328,▁A|▁prince|▁drew|▁us|▁a|▁wire|.,"[-11.423389434814453, -11.20894718170166, -12.150300025939941, -6.400783538818359, -1.0455771684646606, -13.711896896362305, -4.177464008331299]"
a writer drew a motor for it .,PD,DRAW,A,for,-61.508338928222656,▁A|▁writer|▁drew|▁a|▁motor|▁for|▁it|.,"[-11.423389434814453, -8.62389087677002, -11.527676582336426, -1.2661950588226318, -11.620989799499512, -7.793490886688232, -7.392342567443848, -1.8603678941726685]"
a writer drew it a motor .,DO,DRAW,A,for,-62.2007064819336,▁A|▁writer|▁drew|▁it|▁a|▁motor|.,"[-11.423389434814453, -8.62389087677002, -11.527677536010742, -8.128852844238281, -5.700829982757568, -11.817968368530273, -4.978099822998047]"
an opponent drew a card for them .,PD,DRAW,A,for,-48.09391021728516,▁An|▁oppon|ent|▁drew|▁a|▁card|▁for|▁them|.,"[-11.601554870605469, -10.052813529968262, -0.0019139796495437622, -11.391965866088867, -1.352069616317749, -1.6238170862197876, -3.899766445159912, -5.744327068328857, -2.4256811141967773]"
an opponent drew them a card .,DO,DRAW,A,for,-51.040794372558594,▁An|▁oppon|ent|▁drew|▁them|▁a|▁card|.,"[-11.601554870605469, -10.052813529968262, -0.0019139796495437622, -11.391963005065918, -7.172934532165527, -4.028688430786133, -4.178412437438965, -2.6125094890594482]"
a nurse drew a bell for them .,PD,DRAW,A,for,-59.26469802856445,▁A|▁nur|se|▁drew|▁a|▁bell|▁for|▁them|.,"[-11.423389434814453, -8.428288459777832, -0.046145856380462646, -9.681112289428711, -1.830622673034668, -11.252131462097168, -5.142090320587158, -9.245074272155762, -2.2158422470092773]"
a nurse drew them a bell .,DO,DRAW,A,for,-58.77867126464844,▁A|▁nur|se|▁drew|▁them|▁a|▁bell|.,"[-11.423389434814453, -8.428288459777832, -0.0461459681391716, -9.681112289428711, -10.40585708618164, -2.8120064735412598, -11.433004379272461, -4.548864364624023]"
a mother drew a crystal for us .,PD,DRAW,A,for,-58.949363708496094,▁A|▁mother|▁drew|▁a|▁cry|stal|▁for|▁us|.,"[-11.423389434814453, -7.643309593200684, -11.030189514160156, -1.3502870798110962, -7.923822402954102, -3.2549569606781006, -6.953078746795654, -7.215494155883789, -2.154832363128662]"
a mother drew us a crystal .,DO,DRAW,A,for,-56.28219985961914,▁A|▁mother|▁drew|▁us|▁a|▁cry|stal|.,"[-11.423389434814453, -7.643309593200684, -11.030187606811523, -8.815881729125977, -1.171143651008606, -11.013689041137695, -0.3077245056629181, -4.876871585845947]"
a champion drew a bottle for him .,PD,DRAW,A,for,-61.42591857910156,▁A|▁champion|▁drew|▁a|▁bott|le|▁for|▁him|.,"[-11.423389434814453, -9.985156059265137, -15.290249824523926, -2.570028305053711, -9.85277271270752, -0.02686425857245922, -6.596736907958984, -3.866013526916504, -1.8147094249725342]"
a champion drew him a bottle .,DO,DRAW,A,for,-59.25603485107422,▁A|▁champion|▁drew|▁him|▁a|▁bott|le|.,"[-11.423389434814453, -9.985156059265137, -15.290246963500977, -5.2859015464782715, -4.049907684326172, -9.203601837158203, -0.0033766180276870728, -4.014456272125244]"
a mother drew an iron for us .,PD,DRAW,A,for,-55.893653869628906,▁A|▁mother|▁drew|▁an|▁iron|▁for|▁us|.,"[-11.423389434814453, -7.643309593200684, -11.030187606811523, -4.156337261199951, -6.709020614624023, -5.607384204864502, -7.444764614105225, -1.8792665004730225]"
a mother drew us an iron .,DO,DRAW,A,for,-57.46180725097656,▁A|▁mother|▁drew|▁us|▁an|▁iron|.,"[-11.423389434814453, -7.643309593200684, -11.030189514160156, -8.815878868103027, -6.909450531005859, -7.866153717041016, -3.773435592651367]"
a priest drew a key for us .,PD,DRAW,A,for,-54.58287048339844,▁A|▁priest|▁drew|▁a|▁key|▁for|▁us|.,"[-11.423389434814453, -8.943696975708008, -10.056526184082031, -0.7819958925247192, -10.637495994567871, -6.315948486328125, -4.094489574432373, -2.3293256759643555]"
a priest drew us a key .,DO,DRAW,A,for,-53.33823013305664,▁A|▁priest|▁drew|▁us|▁a|▁key|.,"[-11.423389434814453, -8.943696975708008, -10.056526184082031, -7.364064693450928, -1.314873218536377, -12.226731300354004, -2.0089502334594727]"
a brother drew a jacket for me .,PD,DRAW,A,for,-54.5157356262207,▁A|▁brother|▁drew|▁a|▁jack|et|▁for|▁me|.,"[-11.423389434814453, -10.31405258178711, -11.882655143737793, -1.1044635772705078, -11.055079460144043, -2.1025779247283936, -2.422985076904297, -2.2909796237945557, -1.9195467233657837]"
a brother drew me a jacket .,DO,DRAW,A,for,-54.849388122558594,▁A|▁brother|▁drew|▁me|▁a|▁jack|et|.,"[-11.423389434814453, -10.31405258178711, -11.882659912109375, -3.560488700866699, -0.7029678821563721, -11.588003158569336, -2.640441417694092, -2.7373790740966797]"
a candidate drew a flower for you .,PD,DRAW,A,for,-55.64745330810547,▁A|▁candidate|▁drew|▁a|▁flower|▁for|▁you|.,"[-11.423389434814453, -9.274084091186523, -13.321447372436523, -1.4031891822814941, -7.017930030822754, -5.163461685180664, -6.793362617492676, -1.2505927085876465]"
a candidate drew you a flower .,DO,DRAW,A,for,-56.84654235839844,▁A|▁candidate|▁drew|▁you|▁a|▁flower|.,"[-11.423389434814453, -9.274084091186523, -13.32144832611084, -10.94169807434082, -3.0229077339172363, -7.218984603881836, -1.6440322399139404]"
a reader drew a gun for you .,PD,DRAW,A,for,-54.036277770996094,▁A|▁reader|▁drew|▁a|▁gun|▁for|▁you|.,"[-11.423389434814453, -7.84681510925293, -8.405092239379883, -4.272804260253906, -7.278534889221191, -6.64995002746582, -6.40873384475708, -1.750955581665039]"
a reader drew you a gun .,DO,DRAW,A,for,-53.680213928222656,▁A|▁reader|▁drew|▁you|▁a|▁gun|.,"[-11.423389434814453, -7.84681510925293, -8.405091285705566, -11.409330368041992, -1.5139614343643188, -11.193592071533203, -1.8880329132080078]"
a chief drew a telephone for you .,PD,DRAW,A,for,-59.72421646118164,▁A|▁chief|▁drew|▁a|▁tele|phone|▁for|▁you|.,"[-11.423389434814453, -10.435576438903809, -11.345855712890625, -1.2075544595718384, -10.368887901306152, -0.25968265533447266, -7.733962059020996, -4.9101715087890625, -2.0391340255737305]"
a chief drew you a telephone .,DO,DRAW,A,for,-57.25648880004883,▁A|▁chief|▁drew|▁you|▁a|▁tele|phone|.,"[-11.423389434814453, -10.435576438903809, -11.345853805541992, -8.225409507751465, -0.9357419013977051, -12.057066917419434, -0.9015246629714966, -1.9319273233413696]"
a worker drew a log for you .,PD,DRAW,A,for,-55.89967727661133,▁A|▁worker|▁drew|▁a|▁log|▁for|▁you|.,"[-11.423389434814453, -8.039627075195312, -13.717287063598633, -0.8187932968139648, -9.879206657409668, -5.479551315307617, -5.009721755981445, -1.5321013927459717]"
a worker drew you a log .,DO,DRAW,A,for,-62.9110221862793,▁A|▁worker|▁drew|▁you|▁a|▁log|.,"[-11.423389434814453, -8.039627075195312, -13.717286109924316, -11.055773735046387, -0.7598026990890503, -12.751653671264648, -5.163487911224365]"
a cousin drew a crystal for you .,PD,DRAW,A,for,-56.8536376953125,▁A|▁cousin|▁drew|▁a|▁cry|stal|▁for|▁you|.,"[-11.423389434814453, -10.486562728881836, -11.97709846496582, -1.2829811573028564, -9.489056587219238, -1.9909265041351318, -5.34650993347168, -3.435250997543335, -1.4218618869781494]"
a cousin drew you a crystal .,DO,DRAW,A,for,-57.64368438720703,▁A|▁cousin|▁drew|▁you|▁a|▁cry|stal|.,"[-11.423389434814453, -10.486562728881836, -11.977099418640137, -7.1480560302734375, -0.6807625889778137, -11.253401756286621, -0.38926219940185547, -4.2851481437683105]"
a nurse drew a newspaper for it .,PD,DRAW,A,for,-60.75190353393555,▁A|▁nur|se|▁drew|▁a|▁newspaper|▁for|▁it|.,"[-11.423389434814453, -8.428288459777832, -0.046145856380462646, -9.681112289428711, -1.830622673034668, -11.235359191894531, -6.954450607299805, -9.41836929321289, -1.7341668605804443]"
a nurse drew it a newspaper .,DO,DRAW,A,for,-60.078369140625,▁A|▁nur|se|▁drew|▁it|▁a|▁newspaper|.,"[-11.423389434814453, -8.428288459777832, -0.0461459681391716, -9.681112289428711, -8.567632675170898, -6.894977569580078, -12.031965255737305, -3.004859447479248]"
a woman drew a bag for them .,PD,DRAW,A,for,-54.897247314453125,▁A|▁woman|▁drew|▁a|▁bag|▁for|▁them|.,"[-11.423389434814453, -5.819215774536133, -10.504531860351562, -0.6288588047027588, -9.236623764038086, -6.715322971343994, -8.642694473266602, -1.9266141653060913]"
a woman drew them a bag .,DO,DRAW,A,for,-54.32666778564453,▁A|▁woman|▁drew|▁them|▁a|▁bag|.,"[-11.423389434814453, -5.819215774536133, -10.504533767700195, -10.09481143951416, -4.154102325439453, -8.515539169311523, -3.8150811195373535]"
a nurse drew a knife for you .,PD,DRAW,A,for,-56.542118072509766,▁A|▁nur|se|▁drew|▁a|▁kn|ife|▁for|▁you|.,"[-11.423389434814453, -8.428288459777832, -0.046145856380462646, -9.681112289428711, -1.8306233882904053, -8.745291709899902, -0.060508716851472855, -6.432798862457275, -8.240518569946289, -1.6534364223480225]"
a nurse drew you a knife .,DO,DRAW,A,for,-58.64360046386719,▁A|▁nur|se|▁drew|▁you|▁a|▁kn|ife|.,"[-11.423389434814453, -8.428288459777832, -0.046145856380462646, -9.681112289428711, -11.57866096496582, -0.771172285079956, -12.703142166137695, -1.8066394329071045, -2.205047607421875]"
a man drew a card for me .,PD,DRAW,A,for,-49.54715347290039,▁A|▁man|▁drew|▁a|▁card|▁for|▁me|.,"[-11.423389434814453, -5.5709428787231445, -10.76167106628418, -0.52619469165802, -7.348099708557129, -5.994402885437012, -5.494823455810547, -2.427628517150879]"
a man drew me a card .,DO,DRAW,A,for,-44.82596969604492,▁A|▁man|▁drew|▁me|▁a|▁card|.,"[-11.423389434814453, -5.5709428787231445, -10.76167106628418, -6.045168399810791, -0.629655122756958, -7.964453220367432, -2.4306864738464355]"
a winner drew a computer for us .,PD,DRAW,A,for,-58.29219818115234,▁A|▁winner|▁drew|▁a|▁computer|▁for|▁us|.,"[-11.423389434814453, -10.87545108795166, -14.249397277832031, -2.1645402908325195, -8.782186508178711, -4.227652549743652, -4.89867639541626, -1.6709014177322388]"
a winner drew us a computer .,DO,DRAW,A,for,-60.899505615234375,▁A|▁winner|▁drew|▁us|▁a|▁computer|.,"[-11.423389434814453, -10.87545108795166, -14.249396324157715, -8.37842845916748, -2.6703391075134277, -10.357107162475586, -2.9453930854797363]"
a parent drew an instrument for you .,PD,DRAW,A,for,-54.49170684814453,▁A|▁parent|▁drew|▁an|▁instrument|▁for|▁you|.,"[-11.423389434814453, -8.865171432495117, -10.8965425491333, -3.7293756008148193, -9.196096420288086, -4.001070499420166, -4.479857444763184, -1.9002046585083008]"
a parent drew you an instrument .,DO,DRAW,A,for,-57.939640045166016,▁A|▁parent|▁drew|▁you|▁an|▁instrument|.,"[-11.423389434814453, -8.865171432495117, -10.896541595458984, -10.733838081359863, -5.240549564361572, -8.375024795532227, -2.4051260948181152]"
a colonel drew a bag for me .,PD,DRAW,A,for,-60.56510925292969,▁A|▁colon|el|▁drew|▁a|▁bag|▁for|▁me|.,"[-11.423389434814453, -9.612052917480469, -3.3462724685668945, -11.805346488952637, -2.0101537704467773, -9.649539947509766, -7.735698223114014, -3.292069435119629, -1.690586805343628]"
a colonel drew me a bag .,DO,DRAW,A,for,-57.62483978271485,▁A|▁colon|el|▁drew|▁me|▁a|▁bag|.,"[-11.423389434814453, -9.612052917480469, -3.346273899078369, -11.805344581604004, -5.695645332336426, -1.946183204650879, -10.739606857299805, -3.056342363357544]"
a worker drew an engine for you .,PD,DRAW,A,for,-59.6237678527832,▁A|▁worker|▁drew|▁an|▁engine|▁for|▁you|.,"[-11.423389434814453, -8.039627075195312, -13.717287063598633, -3.838362693786621, -11.421605110168457, -2.7503910064697266, -5.760407447814941, -2.672694444656372]"
a worker drew you an engine .,DO,DRAW,A,for,-61.08284378051758,▁A|▁worker|▁drew|▁you|▁an|▁engine|.,"[-11.423389434814453, -8.039627075195312, -13.717286109924316, -11.055773735046387, -5.395796775817871, -9.221199989318848, -2.229769706726074]"
a cousin drew a camera for us .,PD,DRAW,A,for,-56.62758255004883,▁A|▁cousin|▁drew|▁a|▁camera|▁for|▁us|.,"[-11.423389434814453, -10.486562728881836, -11.977099418640137, -1.282981276512146, -12.023987770080566, -4.451939105987549, -3.011906385421753, -1.9697184562683105]"
a cousin drew us a camera .,DO,DRAW,A,for,-59.2183837890625,▁A|▁cousin|▁drew|▁us|▁a|▁camera|.,"[-11.423389434814453, -10.486562728881836, -11.97709846496582, -5.562605857849121, -3.192535400390625, -14.117480278015137, -2.458712100982666]"
the friend drew the log for him .,PD,DRAW,THE,for,-55.91359329223633,▁The|▁friend|▁drew|▁the|▁log|▁for|▁him|.,"[-11.048931121826172, -10.873382568359375, -11.446151733398438, -2.0358312129974365, -8.929244995117188, -6.587590217590332, -3.3981432914733887, -1.5943180322647095]"
the friend drew him the log .,DO,DRAW,THE,for,-58.68893432617188,▁The|▁friend|▁drew|▁him|▁the|▁log|.,"[-11.048931121826172, -10.873382568359375, -11.446150779724121, -5.07543420791626, -4.99669075012207, -9.616348266601562, -5.631993293762207]"
the attorney drew the telephone for me .,PD,DRAW,THE,for,-59.33384323120117,▁The|▁att|orney|▁drew|▁the|▁tele|phone|▁for|▁me|.,"[-11.048931121826172, -8.9199800491333, -1.857649326324463, -12.105018615722656, -2.599682569503784, -9.476568222045898, -0.5207511186599731, -9.62116527557373, -1.313681960105896, -1.8704168796539307]"
the attorney drew me the telephone .,DO,DRAW,THE,for,-60.04352569580078,▁The|▁att|orney|▁drew|▁me|▁the|▁tele|phone|.,"[-11.048931121826172, -8.9199800491333, -1.857649326324463, -12.105018615722656, -5.6232075691223145, -6.606786727905273, -11.026796340942383, -0.4023897051811218, -2.452765464782715]"
the leader drew the telephone for you .,PD,DRAW,THE,for,-61.31877517700195,▁The|▁leader|▁drew|▁the|▁tele|phone|▁for|▁you|.,"[-11.048931121826172, -9.584531784057617, -12.250003814697266, -2.2282779216766357, -10.71248722076416, -0.8622140884399414, -7.968349933624268, -5.389901161193848, -1.27407968044281]"
the leader drew you the telephone .,DO,DRAW,THE,for,-61.51615905761719,▁The|▁leader|▁drew|▁you|▁the|▁tele|phone|.,"[-11.048931121826172, -9.584531784057617, -12.25000286102295, -7.838604927062988, -6.819462776184082, -10.940834045410156, -1.3397725820541382, -1.6940242052078247]"
