text,structure,verb,det,prep,sen_prob_nospace,tokens,log_prob_tokens
the worker brought the club the coffee .,DO,BRING,THE,to,-48.91976165771485,▁The|▁worker|▁brought|▁the|▁club|▁the|▁coffee|.,"[-3.6788957118988037, -11.197181701660156, -7.694671630859375, -1.467544674873352, -8.650593757629395, -7.110943794250488, -6.251336097717285, -2.8685970306396484]"
the actor brought the glass to the aunt .,PD,BRING,THE,to,-49.85025024414063,▁The|▁actor|▁brought|▁the|▁glass|▁to|▁the|▁a|unt|.,"[-3.6788957118988037, -8.630037307739258, -7.7228779792785645, -1.9834449291229248, -10.046881675720215, -2.196828603744507, -2.2963948249816895, -6.757698059082031, -3.905083179473877, -2.632111072540283]"
the actor brought the aunt the glass .,DO,BRING,THE,to,-51.834739685058594,▁The|▁actor|▁brought|▁the|▁a|unt|▁the|▁glass|.,"[-3.6788957118988037, -8.630037307739258, -7.7228779792785645, -1.9834449291229248, -7.720550537109375, -4.1566877365112305, -6.619379043579102, -7.132470607757568, -4.190395832061768]"
the mayor brought the key to the actress .,PD,BRING,THE,to,-45.72733688354492,▁The|▁mayor|▁brought|▁the|▁key|▁to|▁the|▁actress|.,"[-3.6788957118988037, -9.276931762695312, -8.426494598388672, -1.9653562307357788, -6.987395763397217, -0.9695507884025574, -0.5688839554786682, -11.779459953308105, -2.0743658542633057]"
the mayor brought the actress the key .,DO,BRING,THE,to,-47.41291046142578,▁The|▁mayor|▁brought|▁the|▁actress|▁the|▁key|.,"[-3.6788957118988037, -9.276931762695312, -8.426495552062988, -1.9653549194335938, -10.639780044555664, -5.491504669189453, -2.9052634239196777, -5.028685092926025]"
the guy brought the beer to the business .,PD,BRING,THE,to,-43.44916534423828,▁The|▁gu|y|▁brought|▁the|▁be|er|▁to|▁the|▁business|.,"[-3.6788957118988037, -8.403411865234375, -0.8527904748916626, -8.045244216918945, -2.1590383052825928, -5.190276145935059, -0.4885500371456146, -2.16347599029541, -1.0132410526275635, -9.197267532348633, -2.256974935531616]"
the guy brought the business the beer .,DO,BRING,THE,to,-46.97114944458008,▁The|▁gu|y|▁brought|▁the|▁business|▁the|▁be|er|.,"[-3.6788957118988037, -8.403411865234375, -0.8527905941009521, -8.045244216918945, -2.1590397357940674, -7.238035202026367, -6.034182548522949, -7.8673858642578125, -0.8453808426856995, -1.84678316116333]"
the husband brought the beer to the business .,PD,BRING,THE,to,-46.78753662109375,▁The|▁husband|▁brought|▁the|▁be|er|▁to|▁the|▁business|.,"[-3.6788957118988037, -10.154186248779297, -7.690034866333008, -2.461857795715332, -6.067956447601318, -0.7364857196807861, -3.1654233932495117, -0.6625316143035889, -9.034388542175293, -3.135779857635498]"
the husband brought the business the beer .,DO,BRING,THE,to,-50.50886535644531,▁The|▁husband|▁brought|▁the|▁business|▁the|▁be|er|.,"[-3.6788957118988037, -10.154186248779297, -7.690034866333008, -2.461857795715332, -7.691442489624023, -6.870984077453613, -8.93482780456543, -1.0026930570602417, -2.0239431858062744]"
the parent brought the beer to the king .,PD,BRING,THE,to,-50.3786735534668,▁The|▁parent|▁brought|▁the|▁be|er|▁to|▁the|▁king|.,"[-3.6788957118988037, -9.937634468078613, -11.113627433776855, -1.9121428728103638, -8.205022811889648, -1.4774972200393677, -1.6357940435409546, -0.7367549538612366, -10.310471534729004, -1.3708314895629883]"
the parent brought the king the beer .,DO,BRING,THE,to,-52.06053924560547,▁The|▁parent|▁brought|▁the|▁king|▁the|▁be|er|.,"[-3.6788957118988037, -9.937634468078613, -11.113627433776855, -1.9121428728103638, -11.096705436706543, -3.4273715019226074, -6.491293907165527, -2.713655471801758, -1.6892119646072388]"
the secretary brought the chocolate to the soldier .,PD,BRING,THE,to,-47.3541374206543,▁The|▁secretary|▁brought|▁the|▁ch|oc|olate|▁to|▁the|▁soldier|.,"[-3.6788957118988037, -10.424703598022461, -8.810150146484375, -1.8444784879684448, -6.6778364181518555, -1.1836251020431519, -0.3036596477031708, -2.601130485534668, -1.0826088190078735, -9.555655479431152, -1.1913888454437256]"
the secretary brought the soldier the chocolate .,DO,BRING,THE,to,-48.67784118652344,▁The|▁secretary|▁brought|▁the|▁soldier|▁the|▁ch|oc|olate|.,"[-3.6788957118988037, -10.424703598022461, -8.810151100158691, -1.844477653503418, -9.797097206115723, -4.0615234375, -6.543379783630371, -1.0250294208526611, -0.07928505539894104, -2.413299083709717]"
the priest brought the pot to the partner .,PD,BRING,THE,to,-45.26753234863281,▁The|▁priest|▁brought|▁the|▁pot|▁to|▁the|▁partner|.,"[-3.6788957118988037, -10.524263381958008, -6.505943298339844, -1.1836718320846558, -6.957549095153809, -1.8364078998565674, -0.34140145778656006, -11.951288223266602, -2.2881155014038086]"
the priest brought the partner the pot .,DO,BRING,THE,to,-48.93684387207031,▁The|▁priest|▁brought|▁the|▁partner|▁the|▁pot|.,"[-3.6788957118988037, -10.524263381958008, -6.505944728851318, -1.1836715936660767, -11.670595169067383, -4.490850448608398, -7.393863677978516, -3.4887564182281494]"
a sheriff drew a knife for an administration .,PD,DRAW,A,for,-57.023475646972656,▁A|▁sh|er|iff|▁drew|▁a|▁kn|ife|▁for|▁an|▁administration|.,"[-4.20621395111084, -7.522364616394043, -2.62355637550354, -0.11041980236768723, -10.120232582092285, -1.7135541439056396, -6.521434307098389, -0.004019041080027819, -5.631795883178711, -3.169050455093384, -10.80607795715332, -4.594753265380859]"
a sheriff drew an administration a knife .,DO,DRAW,A,for,-55.7581672668457,▁A|▁sh|er|iff|▁drew|▁an|▁administration|▁a|▁kn|ife|.,"[-4.20621395111084, -7.522364616394043, -2.6235568523406982, -0.11041969060897827, -10.120232582092285, -4.140904426574707, -9.670732498168945, -6.348001956939697, -8.878504753112793, -0.06985541433095932, -2.0673789978027344]"
an uncle drew a card for a corporation .,PD,DRAW,A,for,-52.339134216308594,▁An|▁uncle|▁drew|▁a|▁card|▁for|▁a|▁corpor|ation|.,"[-6.080687522888184, -9.927350044250488, -9.598846435546875, -1.6829015016555786, -6.044573783874512, -3.4075350761413574, -2.0331830978393555, -10.511240005493164, -1.1267884969711304, -1.926027536392212]"
an uncle drew a corporation a card .,DO,DRAW,A,for,-54.97539520263672,▁An|▁uncle|▁drew|▁a|▁corpor|ation|▁a|▁card|.,"[-6.080687522888184, -9.927350044250488, -9.598846435546875, -1.6829015016555786, -10.613770484924316, -1.7319965362548828, -6.366128921508789, -6.631599426269531, -2.3421130180358887]"
a prince drew a wire for a man .,PD,DRAW,A,for,-48.95870208740234,▁A|▁prince|▁drew|▁a|▁wire|▁for|▁a|▁man|.,"[-4.20621395111084, -10.716800689697266, -10.039437294006348, -1.1368955373764038, -7.288486957550049, -5.034994602203369, -1.4054839611053467, -6.491697311401367, -2.6386923789978027]"
a prince drew a man a wire .,DO,DRAW,A,for,-51.73369216918945,▁A|▁prince|▁drew|▁a|▁man|▁a|▁wire|.,"[-4.20621395111084, -10.716800689697266, -10.039438247680664, -1.1368951797485352, -7.4546356201171875, -6.316322326660156, -8.950998306274414, -2.912388563156128]"
a writer drew a motor for a professor .,PD,DRAW,A,for,-50.86199569702149,▁A|▁writer|▁drew|▁a|▁motor|▁for|▁a|▁professor|.,"[-4.20621395111084, -8.38989543914795, -9.956338882446289, -1.3078035116195679, -9.915544509887695, -5.69979190826416, -1.3404468297958374, -8.493793487548828, -1.5521671772003174]"
a writer drew a professor a motor .,DO,DRAW,A,for,-54.44783782958984,▁A|▁writer|▁drew|▁a|▁professor|▁a|▁motor|.,"[-4.20621395111084, -8.38989543914795, -9.956337928771973, -1.3078041076660156, -10.680509567260742, -4.916694641113281, -9.566850662231445, -5.423532485961914]"
an opponent drew a card for a band .,PD,DRAW,A,for,-44.34346771240234,▁An|▁oppon|ent|▁drew|▁a|▁card|▁for|▁a|▁band|.,"[-6.080687522888184, -9.598535537719727, -0.027059433981776237, -8.987273216247559, -1.305666446685791, -1.1309847831726074, -2.678929328918457, -3.194977045059204, -7.85749626159668, -3.4818549156188965]"
an opponent drew a band a card .,DO,DRAW,A,for,-48.36253356933594,▁An|▁oppon|ent|▁drew|▁a|▁band|▁a|▁card|.,"[-6.080687522888184, -9.598535537719727, -0.027059433981776237, -8.987273216247559, -1.3056652545928955, -9.51788330078125, -6.555859565734863, -3.8594870567321777, -2.430081844329834]"
a nurse drew a bell for a corporation .,PD,DRAW,A,for,-53.597991943359375,▁A|▁nur|se|▁drew|▁a|▁bell|▁for|▁a|▁corpor|ation|.,"[-4.20621395111084, -8.149316787719727, -0.1051994040608406, -8.610369682312012, -2.1835014820098877, -9.344627380371094, -3.8448009490966797, -1.7438441514968872, -11.504218101501465, -1.9828097820281982, -1.9230884313583374]"
a nurse drew a corporation a bell .,DO,DRAW,A,for,-56.38981628417969,▁A|▁nur|se|▁drew|▁a|▁corpor|ation|▁a|▁bell|.,"[-4.20621395111084, -8.149316787719727, -0.1051991879940033, -8.610368728637695, -2.183499813079834, -11.398712158203125, -2.522690773010254, -6.433002471923828, -10.230506896972656, -2.5503089427948]"
a mother drew a crystal for a colonel .,PD,DRAW,A,for,-59.67482376098633,▁A|▁mother|▁drew|▁a|▁cry|stal|▁for|▁a|▁colon|el|.,"[-4.20621395111084, -7.542549133300781, -10.926480293273926, -1.3397157192230225, -8.34195327758789, -1.99782133102417, -5.685456275939941, -2.8535664081573486, -11.259286880493164, -2.9342026710510254, -2.58758282661438]"
a mother drew a colonel a crystal .,DO,DRAW,A,for,-61.19275665283203,▁A|▁mother|▁drew|▁a|▁colon|el|▁a|▁cry|stal|.,"[-4.20621395111084, -7.542549133300781, -10.926482200622559, -1.3397160768508911, -11.238903045654297, -3.6488656997680664, -5.357634544372559, -9.135984420776367, -2.4901533126831055, -5.306255340576172]"
a champion drew a bottle for a band .,PD,DRAW,A,for,-56.90276336669922,▁A|▁champion|▁drew|▁a|▁bott|le|▁for|▁a|▁band|.,"[-4.20621395111084, -9.701070785522461, -12.576513290405273, -1.9471012353897095, -8.473978042602539, -0.012090609408915043, -5.634819507598877, -2.0683789253234863, -9.386112213134766, -2.8964879512786865]"
a champion drew a band a bottle .,DO,DRAW,A,for,-59.26490783691406,▁A|▁champion|▁drew|▁a|▁band|▁a|▁bott|le|.,"[-4.20621395111084, -9.701070785522461, -12.576513290405273, -1.9471012353897095, -10.339658737182617, -7.517715930938721, -9.393213272094727, -0.13991688191890717, -3.4435043334960938]"
a mother drew an iron for a corporation .,PD,DRAW,A,for,-55.810394287109375,▁A|▁mother|▁drew|▁an|▁iron|▁for|▁a|▁corpor|ation|.,"[-4.20621395111084, -7.542549133300781, -10.926482200622559, -3.8317832946777344, -7.018955707550049, -4.587425708770752, -2.5229859352111816, -11.480311393737793, -1.4683833122253418, -2.225301504135132]"
a mother drew a corporation an iron .,DO,DRAW,A,for,-58.40099334716797,▁A|▁mother|▁drew|▁a|▁corpor|ation|▁an|▁iron|.,"[-4.20621395111084, -7.542549133300781, -10.926482200622559, -1.3397160768508911, -11.881148338317871, -1.6348830461502075, -8.672992706298828, -7.581886291503906, -4.615120887756348]"
a priest drew a key for a company .,PD,DRAW,A,for,-51.76714324951172,▁A|▁priest|▁drew|▁a|▁key|▁for|▁a|▁company|.,"[-4.20621395111084, -9.170948028564453, -10.320090293884277, -1.2859389781951904, -8.126720428466797, -4.188009262084961, -1.922207236289978, -9.73973274230957, -2.807278633117676]"
a priest drew a company a key .,DO,DRAW,A,for,-56.040489196777344,▁A|▁priest|▁drew|▁a|▁company|▁a|▁key|.,"[-4.20621395111084, -9.170948028564453, -10.320089340209961, -1.2859387397766113, -11.032867431640625, -7.72992467880249, -8.842150688171387, -3.4523587226867676]"
a brother drew a jacket for a business .,PD,DRAW,A,for,-55.39334487915039,▁A|▁brother|▁drew|▁a|▁jack|et|▁for|▁a|▁business|.,"[-4.20621395111084, -9.949759483337402, -10.396285057067871, -1.752149224281311, -9.42520809173584, -1.5900150537490845, -3.0073139667510986, -2.213503360748291, -8.599895477294922, -4.2530012130737305]"
a brother drew a business a jacket .,DO,DRAW,A,for,-57.24849319458008,▁A|▁brother|▁drew|▁a|▁business|▁a|▁jack|et|.,"[-4.20621395111084, -9.949759483337402, -10.396285057067871, -1.752149224281311, -8.843650817871094, -7.439643383026123, -10.406551361083984, -1.7921135425567627, -2.4621236324310303]"
a candidate drew a flower for a student .,PD,DRAW,A,for,-48.46644592285156,▁A|▁candidate|▁drew|▁a|▁flower|▁for|▁a|▁student|.,"[-4.20621395111084, -9.32246208190918, -11.851029396057129, -1.4789927005767822, -8.081384658813477, -3.5599048137664795, -2.0530738830566406, -5.2072649002075195, -2.706120729446411]"
a candidate drew a student a flower .,DO,DRAW,A,for,-50.374000549316406,▁A|▁candidate|▁drew|▁a|▁student|▁a|▁flower|.,"[-4.20621395111084, -9.32246208190918, -11.851028442382812, -1.4789931774139404, -9.416717529296875, -5.746042728424072, -6.002638816833496, -2.3499040603637695]"
a reader drew a gun for an employer .,PD,DRAW,A,for,-51.41440582275391,▁A|▁reader|▁drew|▁a|▁gun|▁for|▁an|▁employ|er|.,"[-4.20621395111084, -7.79705810546875, -7.454858779907227, -4.350065231323242, -7.345240592956543, -5.674108028411865, -3.5123777389526367, -7.685947418212891, -0.6348291635513306, -2.7537083625793457]"
a reader drew an employer a gun .,DO,DRAW,A,for,-55.67542266845703,▁A|▁reader|▁drew|▁an|▁employ|er|▁a|▁gun|.,"[-4.20621395111084, -7.79705810546875, -7.454858779907227, -5.610462188720703, -10.812577247619629, -0.5998138785362244, -8.545907974243164, -8.105223655700684, -2.543302297592163]"
a chief drew a telephone for an army .,PD,DRAW,A,for,-56.024051666259766,▁A|▁chief|▁drew|▁a|▁tele|phone|▁for|▁an|▁army|.,"[-4.20621395111084, -10.093009948730469, -10.349072456359863, -1.8619654178619385, -10.367215156555176, -0.37481600046157837, -4.724762916564941, -3.625322103500366, -6.3615522384643555, -4.060124397277832]"
a chief drew an army a telephone .,DO,DRAW,A,for,-57.087886810302734,▁A|▁chief|▁drew|▁an|▁army|▁a|▁tele|phone|.,"[-4.20621395111084, -10.093009948730469, -10.349072456359863, -4.274343490600586, -5.312386989593506, -7.360858917236328, -10.689525604248047, -1.37470543384552, -3.4277713298797607]"
a worker drew a log for a company .,PD,DRAW,A,for,-48.823543548583984,▁A|▁worker|▁drew|▁a|▁log|▁for|▁a|▁company|.,"[-4.20621395111084, -8.155519485473633, -11.03732967376709, -1.197208046913147, -9.080998420715332, -4.219887733459473, -1.5345038175582886, -5.826836585998535, -3.565049171447754]"
a worker drew a company a log .,DO,DRAW,A,for,-52.3708610534668,▁A|▁worker|▁drew|▁a|▁company|▁a|▁log|.,"[-4.20621395111084, -8.155519485473633, -11.03732967376709, -1.1972072124481201, -9.23498249053955, -8.834254264831543, -5.414451599121094, -4.290902137756348]"
a cousin drew a crystal for a band .,PD,DRAW,A,for,-57.29172134399414,▁A|▁cousin|▁drew|▁a|▁cry|stal|▁for|▁a|▁band|.,"[-4.20621395111084, -10.634753227233887, -10.077367782592773, -2.4874191284179688, -9.909311294555664, -0.5149937868118286, -4.584425926208496, -3.8056640625, -8.338390350341797, -2.7331836223602295]"
a cousin drew a band a crystal .,DO,DRAW,A,for,-58.44907760620117,▁A|▁cousin|▁drew|▁a|▁band|▁a|▁cry|stal|.,"[-4.20621395111084, -10.634753227233887, -10.077367782592773, -2.4874191284179688, -9.367204666137695, -6.128795623779297, -10.188199996948242, -1.2203936576843262, -4.138730049133301]"
a nurse drew a newspaper for a business .,PD,DRAW,A,for,-54.91728210449219,▁A|▁nur|se|▁drew|▁a|▁newspaper|▁for|▁a|▁business|.,"[-4.20621395111084, -8.149316787719727, -0.1051991879940033, -8.610368728637695, -2.183499813079834, -10.25717544555664, -5.006926536560059, -1.0201327800750732, -9.942286491394043, -5.436160564422607]"
a nurse drew a business a newspaper .,DO,DRAW,A,for,-55.173973083496094,▁A|▁nur|se|▁drew|▁a|▁business|▁a|▁newspaper|.,"[-4.20621395111084, -8.149316787719727, -0.1051991879940033, -8.610368728637695, -2.183500289916992, -10.232953071594238, -8.425958633422852, -9.634102821350098, -3.626359462738037]"
a woman drew a bag for a cousin .,PD,DRAW,A,for,-47.91570281982422,▁A|▁woman|▁drew|▁a|▁bag|▁for|▁a|▁cousin|.,"[-4.20621395111084, -5.791562080383301, -9.630505561828613, -1.0940582752227783, -8.690401077270508, -4.390285968780518, -1.8765398263931274, -9.399105072021484, -2.837026357650757]"
a woman drew a cousin a bag .,DO,DRAW,A,for,-51.10493850708008,▁A|▁woman|▁drew|▁a|▁cousin|▁a|▁bag|.,"[-4.20621395111084, -5.791562080383301, -9.63050651550293, -1.0940582752227783, -13.527419090270996, -5.36708402633667, -8.00463581085205, -3.4834604263305664]"
