text,structure,verb,det,prep,sen_prob_nospace,tokens,log_prob_tokens
the secretary brought the chocolate to us .,PD,BRING,THE,to,-43.21598434448242,▁The|▁secretary|▁brought|▁the|▁ch|oc|olate|▁to|▁us|.,"[-3.1171624660491943, -10.731681823730469, -9.909189224243164, -1.5613657236099243, -6.169232368469238, -2.028697967529297, -0.5346190333366394, -2.949530839920044, -4.875899314880371, -1.3386049270629883]"
the secretary brought us the chocolate .,DO,BRING,THE,to,-40.38214111328125,▁The|▁secretary|▁brought|▁us|▁the|▁ch|oc|olate|.,"[-3.1171624660491943, -10.731681823730469, -9.909189224243164, -3.3068976402282715, -1.5136330127716064, -6.985100746154785, -1.8707650899887085, -0.4789692163467407, -2.4687414169311523]"
the priest brought the pot to him .,PD,BRING,THE,to,-38.092018127441406,▁The|▁priest|▁brought|▁the|▁pot|▁to|▁him|.,"[-3.1171624660491943, -10.43212890625, -7.797104835510254, -1.1646223068237305, -7.2815351486206055, -2.3337385654449463, -3.7878034114837646, -2.1779160499572754]"
the priest brought him the pot .,DO,BRING,THE,to,-38.73075485229492,▁The|▁priest|▁brought|▁him|▁the|▁pot|.,"[-3.1171624660491943, -10.43212890625, -7.797104835510254, -3.408581018447876, -2.265820264816284, -6.112312316894531, -5.597647190093994]"
a sheriff drew a knife for him .,PD,DRAW,A,for,-47.23723983764648,▁A|▁sh|er|iff|▁drew|▁a|▁kn|ife|▁for|▁him|.,"[-4.501774787902832, -7.799091339111328, -2.8435935974121094, -0.060277536511421204, -11.375473022460938, -1.3320037126541138, -5.345008850097656, -0.01097688265144825, -6.550881862640381, -5.767727851867676, -1.6504255533218384]"
a sheriff drew him a knife .,DO,DRAW,A,for,-44.64323425292969,▁A|▁sh|er|iff|▁drew|▁him|▁a|▁kn|ife|.,"[-4.501774787902832, -7.799091339111328, -2.8435957431793213, -0.060277536511421204, -11.37547779083252, -8.31246566772461, -1.2921143770217896, -6.586039066314697, -0.1290733963251114, -1.7433217763900757]"
an uncle drew a card for us .,PD,DRAW,A,for,-41.11709213256836,▁An|▁uncle|▁drew|▁a|▁card|▁for|▁us|.,"[-6.047245979309082, -10.185415267944336, -9.630413055419922, -1.63090980052948, -5.397626876831055, -2.3583526611328125, -3.9839234352111816, -1.8832072019577026]"
an uncle drew us a card .,DO,DRAW,A,for,-38.31072616577149,▁An|▁uncle|▁drew|▁us|▁a|▁card|.,"[-6.047245979309082, -10.185415267944336, -9.630414962768555, -4.544317722320557, -1.0464897155761719, -4.440129280090332, -2.4167115688323975]"
a prince drew a wire for us .,PD,DRAW,A,for,-50.70353317260742,▁A|▁prince|▁drew|▁a|▁wire|▁for|▁us|.,"[-4.501774787902832, -11.136812210083008, -11.275511741638184, -1.5383177995681763, -10.004124641418457, -5.619709014892578, -4.550802230834961, -2.0764808654785156]"
a prince drew us a wire .,DO,DRAW,A,for,-48.22372817993164,▁A|▁prince|▁drew|▁us|▁a|▁wire|.,"[-4.501774787902832, -11.136812210083008, -11.2755126953125, -5.7477216720581055, -1.371370553970337, -11.342244148254395, -2.848292112350464]"
a writer drew a motor for it .,PD,DRAW,A,for,-50.73881149291992,▁A|▁writer|▁drew|▁a|▁motor|▁for|▁it|.,"[-4.501774787902832, -8.41106128692627, -10.880300521850586, -1.5137102603912354, -10.877313613891602, -6.381383419036865, -6.773913860321045, -1.3993585109710693]"
a writer drew it a motor .,DO,DRAW,A,for,-51.99926376342773,▁A|▁writer|▁drew|▁it|▁a|▁motor|.,"[-4.501774787902832, -8.41106128692627, -10.88029956817627, -6.965065002441406, -5.492210388183594, -11.144994735717773, -4.603858947753906]"
an opponent drew a card for them .,PD,DRAW,A,for,-39.11318206787109,▁An|▁oppon|ent|▁drew|▁a|▁card|▁for|▁them|.,"[-6.047245979309082, -10.337159156799316, -0.004528386518359184, -9.696420669555664, -1.6661030054092407, -1.5860340595245361, -2.7133843898773193, -5.832435131072998, -1.2298712730407715]"
an opponent drew them a card .,DO,DRAW,A,for,-41.47651290893555,▁An|▁oppon|ent|▁drew|▁them|▁a|▁card|.,"[-6.047245979309082, -10.337159156799316, -0.004528624005615711, -9.69642162322998, -7.006259441375732, -4.149370193481445, -2.591653823852539, -1.6438778638839722]"
a nurse drew a bell for them .,PD,DRAW,A,for,-46.13893508911133,▁A|▁nur|se|▁drew|▁a|▁bell|▁for|▁them|.,"[-4.501774787902832, -8.308570861816406, -0.07961075007915497, -7.927304744720459, -1.6817772388458252, -10.678802490234375, -3.382317543029785, -7.896496772766113, -1.682281494140625]"
a nurse drew them a bell .,DO,DRAW,A,for,-45.45215225219727,▁A|▁nur|se|▁drew|▁them|▁a|▁bell|.,"[-4.501774787902832, -8.308570861816406, -0.07961085438728333, -7.927304744720459, -9.077066421508789, -3.2349562644958496, -9.816998481750488, -2.505870819091797]"
a mother drew a crystal for us .,PD,DRAW,A,for,-44.23799896240234,▁A|▁mother|▁drew|▁a|▁cry|stal|▁for|▁us|.,"[-4.501774787902832, -7.289122581481934, -9.8916015625, -1.6974042654037476, -6.65864896774292, -1.2777878046035767, -4.942537307739258, -6.081964492797852, -1.8971583843231201]"
a mother drew us a crystal .,DO,DRAW,A,for,-43.85003280639648,▁A|▁mother|▁drew|▁us|▁a|▁cry|stal|.,"[-4.501774787902832, -7.289122581481934, -9.891603469848633, -8.463791847229004, -1.2207133769989014, -8.166116714477539, -0.5192709565162659, -3.7976388931274414]"
a champion drew a bottle for him .,PD,DRAW,A,for,-49.65069580078125,▁A|▁champion|▁drew|▁a|▁bott|le|▁for|▁him|.,"[-4.501774787902832, -10.25854206085205, -13.168546676635742, -1.9831597805023193, -8.735124588012695, -0.040254395455121994, -5.00223445892334, -4.387001991271973, -1.5740611553192139]"
a champion drew him a bottle .,DO,DRAW,A,for,-48.73849868774414,▁A|▁champion|▁drew|▁him|▁a|▁bott|le|.,"[-4.501774787902832, -10.25854206085205, -13.168548583984375, -5.458037853240967, -3.9703357219696045, -8.421337127685547, -0.010416309349238873, -2.9495046138763428]"
a mother drew an iron for us .,PD,DRAW,A,for,-46.06009292602539,▁A|▁mother|▁drew|▁an|▁iron|▁for|▁us|.,"[-4.501774787902832, -7.289122581481934, -9.891603469848633, -3.89137601852417, -7.027687072753906, -4.685423374176025, -7.043595790863037, -1.7295100688934326]"
a mother drew us an iron .,DO,DRAW,A,for,-47.51007843017578,▁A|▁mother|▁drew|▁us|▁an|▁iron|.,"[-4.501774787902832, -7.289122581481934, -9.8916015625, -8.463791847229004, -4.868895530700684, -8.451745986938477, -4.043145179748535]"
a priest drew a key for us .,PD,DRAW,A,for,-42.72803497314453,▁A|▁priest|▁drew|▁a|▁key|▁for|▁us|.,"[-4.501774787902832, -9.265785217285156, -9.309125900268555, -1.1938532590866089, -9.195046424865723, -3.790421724319458, -3.50985050201416, -1.9621771574020386]"
a priest drew us a key .,DO,DRAW,A,for,-43.27852630615234,▁A|▁priest|▁drew|▁us|▁a|▁key|.,"[-4.501774787902832, -9.265785217285156, -9.309123992919922, -6.856107711791992, -1.3823294639587402, -9.502429962158203, -2.4609766006469727]"
a brother drew a jacket for me .,PD,DRAW,A,for,-42.78986740112305,▁A|▁brother|▁drew|▁a|▁jack|et|▁for|▁me|.,"[-4.501774787902832, -9.808281898498535, -10.247820854187012, -1.354698657989502, -9.809309005737305, -1.9544872045516968, -1.7249526977539062, -1.7682790756225586, -1.6202664375305176]"
a brother drew me a jacket .,DO,DRAW,A,for,-43.52340698242188,▁A|▁brother|▁drew|▁me|▁a|▁jack|et|.,"[-4.501774787902832, -9.808281898498535, -10.247817993164062, -2.9919395446777344, -1.2291725873947144, -9.687987327575684, -2.5712320804595947, -2.485201835632324]"
a candidate drew a flower for you .,PD,DRAW,A,for,-44.637428283691406,▁A|▁candidate|▁drew|▁a|▁flower|▁for|▁you|.,"[-4.501774787902832, -9.324664115905762, -12.427007675170898, -1.4074722528457642, -7.109182357788086, -3.7503931522369385, -4.9245405197143555, -1.1923900842666626]"
a candidate drew you a flower .,DO,DRAW,A,for,-47.08031845092773,▁A|▁candidate|▁drew|▁you|▁a|▁flower|.,"[-4.501774787902832, -9.324664115905762, -12.427011489868164, -10.075480461120605, -3.7970330715179443, -5.500690937042236, -1.4536619186401367]"
a reader drew a gun for you .,PD,DRAW,A,for,-45.70117568969727,▁A|▁reader|▁drew|▁a|▁gun|▁for|▁you|.,"[-4.501774787902832, -7.776543617248535, -7.857837200164795, -4.681843280792236, -6.941880226135254, -5.998396396636963, -6.290600776672363, -1.6522966623306274]"
a reader drew you a gun .,DO,DRAW,A,for,-43.42173004150391,▁A|▁reader|▁drew|▁you|▁a|▁gun|.,"[-4.501774787902832, -7.776543617248535, -7.857836723327637, -9.886672019958496, -3.5673251152038574, -8.3603515625, -1.4712231159210205]"
a chief drew a telephone for you .,PD,DRAW,A,for,-48.83327865600586,▁A|▁chief|▁drew|▁a|▁tele|phone|▁for|▁you|.,"[-4.501774787902832, -10.240310668945312, -10.909597396850586, -1.2496728897094727, -10.649274826049805, -0.30067408084869385, -5.841530799865723, -3.8847928047180176, -1.2556525468826294]"
a chief drew you a telephone .,DO,DRAW,A,for,-47.78166580200195,▁A|▁chief|▁drew|▁you|▁a|▁tele|phone|.,"[-4.501774787902832, -10.240310668945312, -10.909595489501953, -7.439706325531006, -0.992332935333252, -11.181154251098633, -0.6238440275192261, -1.8929522037506104]"
a worker drew a log for you .,PD,DRAW,A,for,-47.220516204833984,▁A|▁worker|▁drew|▁a|▁log|▁for|▁you|.,"[-4.501774787902832, -8.75171184539795, -11.266280174255371, -1.2022219896316528, -9.905144691467285, -4.226921081542969, -5.932685375213623, -1.4337718486785889]"
a worker drew you a log .,DO,DRAW,A,for,-48.88826370239258,▁A|▁worker|▁drew|▁you|▁a|▁log|.,"[-4.501774787902832, -8.75171184539795, -11.266281127929688, -9.993502616882324, -0.9668785333633423, -10.45950698852539, -2.948606014251709]"
a cousin drew a crystal for you .,PD,DRAW,A,for,-46.600852966308594,▁A|▁cousin|▁drew|▁a|▁cry|stal|▁for|▁you|.,"[-4.501774787902832, -10.084877967834473, -10.021063804626465, -2.3569560050964355, -8.739891052246094, -0.9667439460754395, -3.9581236839294434, -4.6892242431640625, -1.2821975946426392]"
a cousin drew you a crystal .,DO,DRAW,A,for,-45.92145538330078,▁A|▁cousin|▁drew|▁you|▁a|▁cry|stal|.,"[-4.501774787902832, -10.084877967834473, -10.021061897277832, -7.264019966125488, -1.5950446128845215, -8.860066413879395, -0.5503678917884827, -3.0442440509796143]"
a nurse drew a newspaper for it .,PD,DRAW,A,for,-48.372440338134766,▁A|▁nur|se|▁drew|▁a|▁newspaper|▁for|▁it|.,"[-4.501774787902832, -8.308570861816406, -0.07961075007915497, -7.927304744720459, -1.6817772388458252, -9.924006462097168, -5.706276893615723, -8.706169128417969, -1.5369493961334229]"
a nurse drew it a newspaper .,DO,DRAW,A,for,-48.03744125366211,▁A|▁nur|se|▁drew|▁it|▁a|▁newspaper|.,"[-4.501774787902832, -8.308570861816406, -0.07961085438728333, -7.927304744720459, -7.486013889312744, -6.382712364196777, -10.668540000915527, -2.6829161643981934]"
a woman drew a bag for them .,PD,DRAW,A,for,-44.1430549621582,▁A|▁woman|▁drew|▁a|▁bag|▁for|▁them|.,"[-4.501774787902832, -5.540409564971924, -9.061450958251953, -1.1863517761230469, -9.047646522521973, -4.61896276473999, -8.338983535766602, -1.847476601600647]"
a woman drew them a bag .,DO,DRAW,A,for,-44.020774841308594,▁A|▁woman|▁drew|▁them|▁a|▁bag|.,"[-4.501774787902832, -5.540409564971924, -9.061448097229004, -9.492254257202148, -3.746631383895874, -8.583869934082031, -3.0943899154663086]"
a nurse drew a knife for you .,PD,DRAW,A,for,-44.99736404418945,▁A|▁nur|se|▁drew|▁a|▁kn|ife|▁for|▁you|.,"[-4.501774787902832, -8.308570861816406, -0.07961075007915497, -7.927304744720459, -1.681779384613037, -7.177455902099609, -0.05125924199819565, -5.670647621154785, -7.887081146240234, -1.7118803262710571]"
a nurse drew you a knife .,DO,DRAW,A,for,-45.04144287109375,▁A|▁nur|se|▁drew|▁you|▁a|▁kn|ife|.,"[-4.501774787902832, -8.308570861816406, -0.07961075007915497, -7.927304744720459, -10.754611015319824, -1.2605698108673096, -9.366498947143555, -1.0287249088287354, -1.81377375125885]"
a man drew a card for me .,PD,DRAW,A,for,-35.19119644165039,▁A|▁man|▁drew|▁a|▁card|▁for|▁me|.,"[-4.501774787902832, -5.181676864624023, -9.889949798583984, -0.6272507905960083, -5.7575836181640625, -3.1477856636047363, -4.059952259063721, -2.025222063064575]"
a man drew me a card .,DO,DRAW,A,for,-34.273834228515625,▁A|▁man|▁drew|▁me|▁a|▁card|.,"[-4.501774787902832, -5.181676864624023, -9.889947891235352, -6.434626579284668, -1.151119351387024, -5.271078109741211, -1.8436095714569092]"
a winner drew a computer for us .,PD,DRAW,A,for,-48.38471221923828,▁A|▁winner|▁drew|▁a|▁computer|▁for|▁us|.,"[-4.501774787902832, -10.183606147766113, -11.428037643432617, -1.9834538698196411, -9.005297660827637, -3.7680606842041016, -5.507996559143066, -2.006483316421509]"
a winner drew us a computer .,DO,DRAW,A,for,-46.412841796875,▁A|▁winner|▁drew|▁us|▁a|▁computer|.,"[-4.501774787902832, -10.183606147766113, -11.4280366897583, -6.431606769561768, -1.6044316291809082, -9.656415939331055, -2.6069726943969727]"
a parent drew an instrument for you .,PD,DRAW,A,for,-46.115230560302734,▁A|▁parent|▁drew|▁an|▁instrument|▁for|▁you|.,"[-4.501774787902832, -9.068145751953125, -9.688803672790527, -3.632647752761841, -9.469376564025879, -3.2853639125823975, -4.644406318664551, -1.8247158527374268]"
a parent drew you an instrument .,DO,DRAW,A,for,-49.58527374267578,▁A|▁parent|▁drew|▁you|▁an|▁instrument|.,"[-4.501774787902832, -9.068145751953125, -9.688803672790527, -10.160637855529785, -5.389307975769043, -8.88375473022461, -1.892850399017334]"
a colonel drew a bag for me .,PD,DRAW,A,for,-50.09189224243164,▁A|▁colon|el|▁drew|▁a|▁bag|▁for|▁me|.,"[-4.501774787902832, -10.303475379943848, -4.284836292266846, -10.342897415161133, -1.7581562995910645, -8.59282398223877, -5.817084312438965, -2.706050395965576, -1.7847942113876343]"
a colonel drew me a bag .,DO,DRAW,A,for,-48.37124252319336,▁A|▁colon|el|▁drew|▁me|▁a|▁bag|.,"[-4.501774787902832, -10.303475379943848, -4.28483772277832, -10.342896461486816, -3.563704013824463, -2.461181163787842, -9.635765075683594, -3.2776060104370117]"
a worker drew an engine for you .,PD,DRAW,A,for,-48.21191787719727,▁A|▁worker|▁drew|▁an|▁engine|▁for|▁you|.,"[-4.501774787902832, -8.75171184539795, -11.266280174255371, -3.580615997314453, -10.134960174560547, -2.7332448959350586, -5.8659772872924805, -1.3773488998413086]"
a worker drew you an engine .,DO,DRAW,A,for,-49.799049377441406,▁A|▁worker|▁drew|▁you|▁an|▁engine|.,"[-4.501774787902832, -8.75171184539795, -11.266281127929688, -9.993502616882324, -4.441508769989014, -9.150592803955078, -1.693678379058838]"
a cousin drew a camera for us .,PD,DRAW,A,for,-44.34316635131836,▁A|▁cousin|▁drew|▁a|▁camera|▁for|▁us|.,"[-4.501774787902832, -10.084877967834473, -10.021061897277832, -2.3569536209106445, -10.33205795288086, -2.547361373901367, -2.948129892349243, -1.550947904586792]"
a cousin drew us a camera .,DO,DRAW,A,for,-45.67081069946289,▁A|▁cousin|▁drew|▁us|▁a|▁camera|.,"[-4.501774787902832, -10.084877967834473, -10.021063804626465, -5.22887659072876, -1.4620805978775024, -12.284163475036621, -2.087972402572632]"
the friend drew the log for him .,PD,DRAW,THE,for,-44.7994270324707,▁The|▁friend|▁drew|▁the|▁log|▁for|▁him|.,"[-3.1171624660491943, -10.495867729187012, -10.283690452575684, -2.139979839324951, -8.85714340209961, -5.252820014953613, -3.2930450439453125, -1.3597201108932495]"
the friend drew him the log .,DO,DRAW,THE,for,-46.80756378173828,▁The|▁friend|▁drew|▁him|▁the|▁log|.,"[-3.1171624660491943, -10.495867729187012, -10.283690452575684, -4.733654022216797, -4.865623474121094, -9.506458282470703, -3.805105209350586]"
the attorney drew the telephone for me .,PD,DRAW,THE,for,-48.02268981933594,▁The|▁att|orney|▁drew|▁the|▁tele|phone|▁for|▁me|.,"[-3.1171624660491943, -8.736505508422852, -1.638195514678955, -10.55140209197998, -2.3158118724823, -9.946805953979492, -0.3240945637226105, -8.39590835571289, -1.8832058906555176, -1.1135965585708618]"
the attorney drew me the telephone .,DO,DRAW,THE,for,-47.1526985168457,▁The|▁att|orney|▁drew|▁me|▁the|▁tele|phone|.,"[-3.1171624660491943, -8.736505508422852, -1.638195514678955, -10.55140209197998, -4.793292999267578, -4.453978538513184, -10.99739933013916, -0.3326752781867981, -2.5320873260498047]"
the leader drew the telephone for you .,PD,DRAW,THE,for,-49.94614028930664,▁The|▁leader|▁drew|▁the|▁tele|phone|▁for|▁you|.,"[-3.1171624660491943, -9.288642883300781, -10.975191116333008, -2.082298755645752, -10.395811080932617, -0.6451380252838135, -7.9443488121032715, -4.4000372886657715, -1.0975106954574585]"
the leader drew you the telephone .,DO,DRAW,THE,for,-49.37655258178711,▁The|▁leader|▁drew|▁you|▁the|▁tele|phone|.,"[-3.1171624660491943, -9.288642883300781, -10.975191116333008, -6.583370208740234, -5.930475234985352, -10.68864631652832, -0.9080151319503784, -1.8850480318069458]"
