text,structure,verb,det,prep,tokens,log_prob_tokens,log_prob
a priest drew a key for us .,PD,DRAW,A,for,"['A', ' priest', ' drew', ' a', ' key', ' for', ' us', '.']","[-4.116546, -9.1471195, -9.971344, -1.3910421, -7.9288588, -5.03023, -3.5843606, -2.3934765]",-43.56298065185547
a priest drew us a key .,DO,DRAW,A,for,"['A', ' priest', ' drew', ' us', ' a', ' key', '.']","[-4.116546, -9.1471195, -9.971344, -7.0668235, -2.3195348, -8.48269, -3.0714922]",-44.1755485534668
a brother drew a jacket for me .,PD,DRAW,A,for,"['A', ' brother', ' drew', ' a', ' jacket', ' for', ' me', '.']","[-4.116546, -9.735987, -10.597636, -2.4998987, -10.254736, -1.6432768, -0.8593206, -2.0875497]",-41.794952392578125
a brother drew me a jacket .,DO,DRAW,A,for,"['A', ' brother', ' drew', ' me', ' a', ' jacket', '.']","[-4.116546, -9.735987, -10.597636, -2.2577112, -1.8492327, -9.989348, -2.5017366]",-41.04819488525391
a candidate drew a flower for you .,PD,DRAW,A,for,"['A', ' candidate', ' drew', ' a', ' flower', ' for', ' you', '.']","[-4.116546, -9.020166, -11.545766, -1.3296106, -7.797078, -4.2036023, -6.7062573, -1.8067489]",-46.52577590942383
a candidate drew you a flower .,DO,DRAW,A,for,"['A', ' candidate', ' drew', ' you', ' a', ' flower', '.']","[-4.116546, -9.020166, -11.545766, -8.431173, -2.8074322, -5.8405795, -1.7266642]",-43.48832702636719
a reader drew a gun for you .,PD,DRAW,A,for,"['A', ' reader', ' drew', ' a', ' gun', ' for', ' you', '.']","[-4.116546, -7.615869, -8.296877, -5.1366034, -8.956638, -6.1084375, -5.8673143, -2.0744748]",-48.172760009765625
a reader drew you a gun .,DO,DRAW,A,for,"['A', ' reader', ' drew', ' you', ' a', ' gun', '.']","[-4.116546, -7.615869, -8.296877, -10.23426, -2.6102936, -9.022916, -1.9288652]",-43.82563018798828
a chief drew a telephone for you .,PD,DRAW,A,for,"['A', ' chief', ' drew', ' a', ' telephone', ' for', ' you', '.']","[-4.116546, -9.809229, -12.887529, -1.7283174, -10.198052, -4.8580236, -5.0837865, -2.0089629]",-50.69044876098633
a chief drew you a telephone .,DO,DRAW,A,for,"['A', ' chief', ' drew', ' you', ' a', ' telephone', '.']","[-4.116546, -9.809229, -12.887529, -8.1228485, -2.3533356, -10.597615, -2.5539126]",-50.441017150878906
a worker drew a log for you .,PD,DRAW,A,for,"['A', ' worker', ' drew', ' a', ' log', ' for', ' you', '.']","[-4.116546, -8.846338, -11.555691, -1.1307645, -10.277724, -4.1138396, -5.0742807, -1.976539]",-47.09172058105469
a worker drew you a log .,DO,DRAW,A,for,"['A', ' worker', ' drew', ' you', ' a', ' log', '.']","[-4.116546, -8.846338, -11.555691, -9.6854515, -1.4083976, -10.18741, -2.7295258]",-48.52936172485352
a cousin drew a crystal for you .,PD,DRAW,A,for,"['A', ' cousin', ' drew', ' a', ' crystal', ' for', ' you', '.']","[-4.116546, -10.5689945, -10.102589, -2.5013642, -10.5074415, -4.447324, -4.6237726, -1.5289724]",-48.397003173828125
a cousin drew you a crystal .,DO,DRAW,A,for,"['A', ' cousin', ' drew', ' you', ' a', ' crystal', '.']","[-4.116546, -10.5689945, -10.102589, -7.1458955, -1.3868538, -9.57644, -4.4202166]",-47.31753540039063
a nurse drew a newspaper for it .,PD,DRAW,A,for,"['A', ' nurse', ' drew', ' a', ' newspaper', ' for', ' it', '.']","[-4.116546, -8.151026, -8.0048485, -2.015434, -10.63069, -4.7303376, -7.6637344, -2.1907096]",-47.503326416015625
a nurse drew it a newspaper .,DO,DRAW,A,for,"['A', ' nurse', ' drew', ' it', ' a', ' newspaper', '.']","[-4.116546, -8.151026, -8.0048485, -7.199028, -5.467433, -10.015606, -3.126083]",-46.08057022094727
a woman drew a bag for them .,PD,DRAW,A,for,"['A', ' woman', ' drew', ' a', ' bag', ' for', ' them', '.']","[-4.116546, -5.4654784, -10.298116, -1.2136582, -8.561739, -5.119994, -7.2818737, -2.2543883]",-44.311790466308594
a woman drew them a bag .,DO,DRAW,A,for,"['A', ' woman', ' drew', ' them', ' a', ' bag', '.']","[-4.116546, -5.4654784, -10.298116, -9.95194, -3.3324356, -8.914246, -3.6557512]",-45.73451232910156
a nurse drew a knife for you .,PD,DRAW,A,for,"['A', ' nurse', ' drew', ' a', ' knife', ' for', ' you', '.']","[-4.116546, -8.151026, -8.0048485, -2.015434, -6.7947526, -5.9037304, -5.625234, -2.174205]",-42.78577423095703
a nurse drew you a knife .,DO,DRAW,A,for,"['A', ' nurse', ' drew', ' you', ' a', ' knife', '.']","[-4.116546, -8.151026, -8.0048485, -9.777153, -1.3238739, -9.064807, -2.4350824]",-42.87333679199219
a man drew a card for me .,PD,DRAW,A,for,"['A', ' man', ' drew', ' a', ' card', ' for', ' me', '.']","[-4.116546, -4.836572, -10.173105, -0.5766417, -7.9861193, -3.4689565, -3.4395144, -2.7357202]",-37.33317565917969
a man drew me a card .,DO,DRAW,A,for,"['A', ' man', ' drew', ' me', ' a', ' card', '.']","[-4.116546, -4.836572, -10.173105, -7.6235166, -1.297236, -4.7803392, -2.3586683]",-35.18598556518555
a winner drew a computer for us .,PD,DRAW,A,for,"['A', ' winner', ' drew', ' a', ' computer', ' for', ' us', '.']","[-4.116546, -9.45083, -11.593612, -2.416671, -9.83444, -4.9964585, -5.409479, -2.0747721]",-49.8928108215332
a winner drew us a computer .,DO,DRAW,A,for,"['A', ' winner', ' drew', ' us', ' a', ' computer', '.']","[-4.116546, -9.45083, -11.593612, -6.229171, -2.8285356, -9.894112, -3.1817005]",-47.29450607299805
a parent drew an instrument for you .,PD,DRAW,A,for,"['A', ' parent', ' drew', ' an', ' instrument', ' for', ' you', '.']","[-4.116546, -8.826807, -10.550822, -4.3318787, -9.742815, -2.742905, -4.9283643, -1.7850099]",-47.025150299072266
a parent drew you an instrument .,DO,DRAW,A,for,"['A', ' parent', ' drew', ' you', ' an', ' instrument', '.']","[-4.116546, -8.826807, -10.550822, -9.335785, -4.385592, -8.347706, -2.3460677]",-47.909324645996094
a colonel drew a bag for me .,PD,DRAW,A,for,"['A', ' colon', 'el', ' drew', ' a', ' bag', ' for', ' me', '.']","[-4.116546, -10.748194, -2.8993, -10.758518, -1.6759079, -9.85438, -4.6306467, -3.0924006, -1.8357836]",-49.61167144775391
a colonel drew me a bag .,DO,DRAW,A,for,"['A', ' colon', 'el', ' drew', ' me', ' a', ' bag', '.']","[-4.116546, -10.748194, -2.8993, -10.758518, -4.0743456, -1.7646713, -9.211025, -3.1637187]",-46.73632049560547
a worker drew an engine for you .,PD,DRAW,A,for,"['A', ' worker', ' drew', ' an', ' engine', ' for', ' you', '.']","[-4.116546, -8.846338, -11.555691, -3.419827, -7.883376, -3.6804519, -6.287264, -1.7350452]",-47.5245361328125
a worker drew you an engine .,DO,DRAW,A,for,"['A', ' worker', ' drew', ' you', ' an', ' engine', '.']","[-4.116546, -8.846338, -11.555691, -9.6854515, -4.1896477, -7.3818803, -2.3106039]",-48.086158752441406
a cousin drew a camera for us .,PD,DRAW,A,for,"['A', ' cousin', ' drew', ' a', ' camera', ' for', ' us', '.']","[-4.116546, -10.5689945, -10.102589, -2.5013642, -9.989863, -3.6605484, -3.6578717, -2.086727]",-46.68450546264648
a cousin drew us a camera .,DO,DRAW,A,for,"['A', ' cousin', ' drew', ' us', ' a', ' camera', '.']","[-4.116546, -10.5689945, -10.102589, -5.0404267, -1.664553, -12.390395, -2.6586967]",-46.54220199584961
the friend drew the log for him .,PD,DRAW,THE,for,"['The', ' friend', ' drew', ' the', ' log', ' for', ' him', '.']","[-3.1868587, -10.459236, -10.304854, -1.9644618, -9.4205475, -3.8108642, -3.6558292, -1.8658501]",-44.66850280761719
the friend drew him the log .,DO,DRAW,THE,for,"['The', ' friend', ' drew', ' him', ' the', ' log', '.']","[-3.1868587, -10.459236, -10.304854, -4.198837, -4.473696, -8.985819, -3.6417966]",-45.2510986328125
the attorney drew the telephone for me .,PD,DRAW,THE,for,"['The', ' attorney', ' drew', ' the', ' telephone', ' for', ' me', '.']","[-3.1868587, -9.6525955, -10.556158, -2.160634, -9.752694, -5.5367985, -3.061644, -1.7708483]",-45.6782341003418
the attorney drew me the telephone .,DO,DRAW,THE,for,"['The', ' attorney', ' drew', ' me', ' the', ' telephone', '.']","[-3.1868587, -9.6525955, -10.556158, -5.2778215, -4.1704435, -9.986635, -2.6353934]",-45.46590423583984
the leader drew the telephone for you .,PD,DRAW,THE,for,"['The', ' leader', ' drew', ' the', ' telephone', ' for', ' you', '.']","[-3.1868587, -8.785408, -12.733103, -2.104354, -11.499413, -5.5990853, -4.1860456, -2.016913]",-50.11118316650391
the leader drew you the telephone .,DO,DRAW,THE,for,"['The', ' leader', ' drew', ' you', ' the', ' telephone', '.']","[-3.1868587, -8.785408, -12.733103, -6.979354, -5.1625857, -10.563215, -2.4461002]",-49.85662460327149
the girl drew the instrument for us .,PD,DRAW,THE,for,"['The', ' girl', ' drew', ' the', ' instrument', ' for', ' us', '.']","[-3.1868587, -8.594002, -9.257107, -2.3076181, -9.7237835, -5.0997057, -5.3730783, -2.0470066]",-45.58915710449219
the girl drew us the instrument .,DO,DRAW,THE,for,"['The', ' girl', ' drew', ' us', ' the', ' instrument', '.']","[-3.1868587, -8.594002, -9.257107, -6.694337, -4.4548974, -9.70498, -2.7338853]",-44.626068115234375
the employer drew the telephone for me .,PD,DRAW,THE,for,"['The', ' employer', ' drew', ' the', ' telephone', ' for', ' me', '.']","[-3.1868587, -10.64576, -11.399474, -1.7188377, -11.517034, -4.942232, -3.5296628, -1.9514488]",-48.89130783081055
the employer drew me the telephone .,DO,DRAW,THE,for,"['The', ' employer', ' drew', ' me', ' the', ' telephone', '.']","[-3.1868587, -10.64576, -11.399474, -4.91415, -5.138196, -10.942105, -2.925578]",-49.152122497558594
the hero drew the machine for you .,PD,DRAW,THE,for,"['The', ' hero', ' drew', ' the', ' machine', ' for', ' you', '.']","[-3.1868587, -9.926033, -11.134512, -2.253284, -8.142453, -6.4381485, -4.149836, -1.6655298]",-46.89665985107422
the hero drew you the machine .,DO,DRAW,THE,for,"['The', ' hero', ' drew', ' you', ' the', ' machine', '.']","[-3.1868587, -9.926033, -11.134512, -7.9681277, -5.460058, -8.009542, -2.9306064]",-48.61574172973633
the father drew the bell for you .,PD,DRAW,THE,for,"['The', ' father', ' drew', ' the', ' bell', ' for', ' you', '.']","[-3.1868587, -8.806892, -9.958165, -1.8548079, -8.636684, -5.0265484, -6.0124297, -1.8446145]",-45.32699966430664
the father drew you the bell .,DO,DRAW,THE,for,"['The', ' father', ' drew', ' you', ' the', ' bell', '.']","[-3.1868587, -8.806892, -9.958165, -7.7219954, -4.8535757, -9.021702, -2.6390703]",-46.18825912475586
the guy drew the iron for us .,PD,DRAW,THE,for,"['The', ' guy', ' drew', ' the', ' iron', ' for', ' us', '.']","[-3.1868587, -8.6994705, -10.045489, -2.1183476, -8.880236, -5.292005, -3.9374266, -1.8793604]",-44.0391960144043
the guy drew us the iron .,DO,DRAW,THE,for,"['The', ' guy', ' drew', ' us', ' the', ' iron', '.']","[-3.1868587, -8.6994705, -10.045489, -5.606629, -3.8154614, -10.394213, -4.8596554]",-46.6077766418457
the bishop drew the bell for them .,PD,DRAW,THE,for,"['The', ' bishop', ' drew', ' the', ' bell', ' for', ' them', '.']","[-3.1868587, -11.176033, -8.789083, -1.9983062, -7.9427786, -4.624332, -6.6470337, -2.244579]",-46.609004974365234
the bishop drew them the bell .,DO,DRAW,THE,for,"['The', ' bishop', ' drew', ' them', ' the', ' bell', '.']","[-3.1868587, -11.176033, -8.789083, -6.1233063, -5.4684043, -8.48107, -3.0606327]",-46.2853889465332
the nurse drew the log for them .,PD,DRAW,THE,for,"['The', ' nurse', ' drew', ' the', ' log', ' for', ' them', '.']","[-3.1868587, -10.127205, -7.52711, -1.8105446, -10.44249, -4.17404, -6.70817, -1.9729465]",-45.949363708496094
the nurse drew them the log .,DO,DRAW,THE,for,"['The', ' nurse', ' drew', ' them', ' the', ' log', '.']","[-3.1868587, -10.127205, -7.52711, -8.166014, -4.584807, -9.606644, -3.1950471]",-46.39368438720703
the champion drew the knife for us .,PD,DRAW,THE,for,"['The', ' champion', ' drew', ' the', ' knife', ' for', ' us', '.']","[-3.1868587, -10.9338455, -9.453725, -2.0865393, -9.5006, -5.9902763, -5.793334, -1.9807603]",-48.92593765258789
the champion drew us the knife .,DO,DRAW,THE,for,"['The', ' champion', ' drew', ' us', ' the', ' knife', '.']","[-3.1868587, -10.9338455, -9.453725, -7.4654455, -4.216582, -9.178738, -2.3377328]",-46.772926330566406
the captain drew the guitar for us .,PD,DRAW,THE,for,"['The', ' captain', ' drew', ' the', ' guitar', ' for', ' us', '.']","[-3.1868587, -10.051033, -9.280446, -2.1457548, -10.4765625, -6.2717648, -3.7870784, -1.9595864]",-47.159088134765625
the captain drew us the guitar .,DO,DRAW,THE,for,"['The', ' captain', ' drew', ' us', ' the', ' guitar', '.']","[-3.1868587, -10.051033, -9.280446, -5.0441923, -4.4420815, -11.125208, -2.6778846]",-45.80770492553711
the father drew the card for us .,PD,DRAW,THE,for,"['The', ' father', ' drew', ' the', ' card', ' for', ' us', '.']","[-3.1868587, -8.806892, -9.958165, -1.8548079, -7.039028, -2.7624052, -4.231187, -1.5474898]",-39.38683319091797
the father drew us the card .,DO,DRAW,THE,for,"['The', ' father', ' drew', ' us', ' the', ' card', '.']","[-3.1868587, -8.806892, -9.958165, -5.2532454, -4.649952, -6.3253646, -2.4102516]",-40.590728759765625
the employee drew the motor for him .,PD,DRAW,THE,for,"['The', ' employee', ' drew', ' the', ' motor', ' for', ' him', '.']","[-3.1868587, -9.894783, -10.544817, -1.5793141, -8.76695, -6.225672, -5.5084496, -2.0946298]",-47.80147552490234
the employee drew him the motor .,DO,DRAW,THE,for,"['The', ' employee', ' drew', ' him', ' the', ' motor', '.']","[-3.1868587, -9.894783, -10.544817, -7.032439, -4.7751627, -9.8864765, -3.8437827]",-49.16432189941406
the adult drew the bell for you .,PD,DRAW,THE,for,"['The', ' adult', ' drew', ' the', ' bell', ' for', ' you', '.']","[-3.1868587, -9.879158, -13.237253, -2.1164, -9.699836, -4.6392403, -5.2868333, -1.8870442]",-49.93262481689453
the adult drew you the bell .,DO,DRAW,THE,for,"['The', ' adult', ' drew', ' you', ' the', ' bell', '.']","[-3.1868587, -9.879158, -13.237253, -7.100775, -4.404335, -9.40345, -2.672597]",-49.88442993164063
the scientist drew the telephone for him .,PD,DRAW,THE,for,"['The', ' scientist', ' drew', ' the', ' telephone', ' for', ' him', '.']","[-3.1868587, -11.483162, -8.473185, -1.9728054, -10.764529, -5.536479, -4.8373804, -1.5424228]",-47.79682159423828
the scientist drew him the telephone .,DO,DRAW,THE,for,"['The', ' scientist', ' drew', ' him', ' the', ' telephone', '.']","[-3.1868587, -11.483162, -8.473185, -6.9220243, -4.8189273, -10.118914, -2.3814483]",-47.38451766967773
the physician drew the bottle for you .,PD,DRAW,THE,for,"['The', ' physician', ' drew', ' the', ' bottle', ' for', ' you', '.']","[-3.1868587, -10.893806, -8.674309, -1.9451494, -6.6717987, -6.00605, -4.35388, -1.9496446]",-43.68149566650391
the physician drew you the bottle .,DO,DRAW,THE,for,"['The', ' physician', ' drew', ' you', ' the', ' bottle', '.']","[-3.1868587, -10.893806, -8.674309, -8.484212, -4.027996, -7.847189, -2.6658664]",-45.78023910522461
the lawyer drew the flower for us .,PD,DRAW,THE,for,"['The', ' lawyer', ' drew', ' the', ' flower', ' for', ' us', '.']","[-3.1868587, -9.703377, -9.535172, -2.108936, -10.59414, -4.4224615, -3.519137, -1.6194364]",-44.68952178955078
the lawyer drew us the flower .,DO,DRAW,THE,for,"['The', ' lawyer', ' drew', ' us', ' the', ' flower', '.']","[-3.1868587, -9.703377, -9.535172, -6.413624, -3.5272593, -8.807264, -2.5771408]",-43.75069427490234
the man drew the coat for them .,PD,DRAW,THE,for,"['The', ' man', ' drew', ' the', ' coat', ' for', ' them', '.']","[-3.1868587, -6.8889236, -10.013878, -1.9632186, -9.050479, -5.3437333, -4.8561997, -2.0565076]",-43.35980224609375
the man drew them the coat .,DO,DRAW,THE,for,"['The', ' man', ' drew', ' them', ' the', ' coat', '.']","[-3.1868587, -6.8889236, -10.013878, -7.1936874, -5.118205, -8.896038, -2.8074884]",-44.105079650878906
the lady drew the telephone for you .,PD,DRAW,THE,for,"['The', ' lady', ' drew', ' the', ' telephone', ' for', ' you', '.']","[-3.1868587, -9.408455, -9.310331, -2.0854456, -9.632498, -4.901083, -3.6162746, -3.7914488]",-45.93239974975586
the lady drew you the telephone .,DO,DRAW,THE,for,"['The', ' lady', ' drew', ' you', ' the', ' telephone', '.']","[-3.1868587, -9.408455, -9.310331, -7.3081017, -4.362892, -9.087149, -2.6320558]",-45.295841217041016
the nurse drew the anchor for you .,PD,DRAW,THE,for,"['The', ' nurse', ' drew', ' the', ' anchor', ' for', ' you', '.']","[-3.1868587, -10.127205, -7.52711, -1.8105446, -10.53624, -4.445786, -5.0406494, -1.6422826]",-44.31667709350586
the nurse drew you the anchor .,DO,DRAW,THE,for,"['The', ' nurse', ' drew', ' you', ' the', ' anchor', '.']","[-3.1868587, -10.127205, -7.52711, -8.166014, -3.9542482, -10.619701, -2.4025266]",-45.983665466308594
the princess drew the telephone for you .,PD,DRAW,THE,for,"['The', ' princess', ' drew', ' the', ' telephone', ' for', ' you', '.']","[-3.1868587, -10.692635, -9.145448, -2.5222287, -11.166704, -6.431553, -4.4629626, -1.7454015]",-49.35379409790039
the princess drew you the telephone .,DO,DRAW,THE,for,"['The', ' princess', ' drew', ' you', ' the', ' telephone', '.']","[-3.1868587, -10.692635, -9.145448, -7.963635, -4.695881, -11.029655, -2.4549332]",-49.169044494628906
the cousin drew the log for her .,PD,DRAW,THE,for,"['The', ' cousin', ' drew', ' the', ' log', ' for', ' her', '.']","[-3.1868587, -12.57325, -10.793937, -1.9111006, -9.955463, -3.933846, -3.8031132, -2.9977791]",-49.15534591674805
the cousin drew her the log .,DO,DRAW,THE,for,"['The', ' cousin', ' drew', ' her', ' the', ' log', '.']","[-3.1868587, -12.57325, -10.793937, -3.6298506, -5.930641, -9.634867, -3.6733677]",-49.42277526855469
the soldier drew the crystal for them .,PD,DRAW,THE,for,"['The', ' soldier', ' drew', ' the', ' crystal', ' for', ' them', '.']","[-3.1868587, -11.08326, -8.235383, -2.4530256, -9.3911495, -7.288254, -4.817882, -1.7783791]",-48.23419189453125
the soldier drew them the crystal .,DO,DRAW,THE,for,"['The', ' soldier', ' drew', ' them', ' the', ' crystal', '.']","[-3.1868587, -11.08326, -8.235383, -7.2108383, -5.5915117, -10.147985, -3.3257165]",-48.781551361083984
the guy drew the newspaper for him .,PD,DRAW,THE,for,"['The', ' guy', ' drew', ' the', ' newspaper', ' for', ' him', '.']","[-3.1868587, -8.6994705, -10.045489, -2.1183476, -9.556017, -4.2107387, -4.9638166, -1.5837955]",-44.364540100097656
the guy drew him the newspaper .,DO,DRAW,THE,for,"['The', ' guy', ' drew', ' him', ' the', ' newspaper', '.']","[-3.1868587, -8.6994705, -10.045489, -5.2589726, -4.514017, -10.173873, -2.1429467]",-44.02162551879883
a reader found a key for us .,PD,FIND,A,for,"['A', ' reader', ' found', ' a', ' key', ' for', ' us', '.']","[-4.11528, -7.6158023, -6.7356825, -1.5408425, -7.8724556, -3.8845763, -5.1482916, -1.8495492]",-38.762481689453125
a reader found us a key .,DO,FIND,A,for,"['A', ' reader', ' found', ' us', ' a', ' key', '.']","[-4.116546, -7.615869, -6.734377, -4.970203, -2.4712582, -8.896805, -5.3487816]",-40.15384292602539
