prime_sentence,target_sentence,prime_structure,target_structure,prime_verb,target_verb,prime_det,target_det,prime_prep,target_prep
the son found the juice for them .,a mayor brought a coffee to me .,PD,PD,FIND,BRING,THE,A,for,to
the son found the juice for them .,a mayor brought me a coffee .,PD,DO,FIND,BRING,THE,A,for,to
the son found them the juice .,a mayor brought a coffee to me .,DO,PD,FIND,BRING,THE,A,for,to
the son found them the juice .,a mayor brought me a coffee .,DO,DO,FIND,BRING,THE,A,for,to
the actress found the beer for us .,an employer brought a tea to you .,PD,PD,FIND,BRING,THE,A,for,to
the actress found the beer for us .,an employer brought you a tea .,PD,DO,FIND,BRING,THE,A,for,to
the actress found us the beer .,an employer brought a tea to you .,DO,PD,FIND,BRING,THE,A,for,to
the actress found us the beer .,an employer brought you a tea .,DO,DO,FIND,BRING,THE,A,for,to
a manager found a wire for you .,the husband brought the newspaper to us .,PD,PD,FIND,BRING,A,THE,for,to
a manager found a wire for you .,the husband brought us the newspaper .,PD,DO,FIND,BRING,A,THE,for,to
a manager found you a wire .,the husband brought the newspaper to us .,DO,PD,FIND,BRING,A,THE,for,to
a manager found you a wire .,the husband brought us the newspaper .,DO,DO,FIND,BRING,A,THE,for,to
an aunt found an iron for you .,the secretary brought the beer to them .,PD,PD,FIND,BRING,A,THE,for,to
an aunt found an iron for you .,the secretary brought them the beer .,PD,DO,FIND,BRING,A,THE,for,to
an aunt found you an iron .,the secretary brought the beer to them .,DO,PD,FIND,BRING,A,THE,for,to
an aunt found you an iron .,the secretary brought them the beer .,DO,DO,FIND,BRING,A,THE,for,to
a minister found a glass for you .,the champion brought the hat to me .,PD,PD,FIND,BRING,A,THE,for,to
a minister found a glass for you .,the champion brought me the hat .,PD,DO,FIND,BRING,A,THE,for,to
a minister found you a glass .,the champion brought the hat to me .,DO,PD,FIND,BRING,A,THE,for,to
a minister found you a glass .,the champion brought me the hat .,DO,DO,FIND,BRING,A,THE,for,to
an uncle found a beer for us .,the parent brought the chocolate to you .,PD,PD,FIND,BRING,A,THE,for,to
an uncle found a beer for us .,the parent brought you the chocolate .,PD,DO,FIND,BRING,A,THE,for,to
an uncle found us a beer .,the parent brought the chocolate to you .,DO,PD,FIND,BRING,A,THE,for,to
an uncle found us a beer .,the parent brought you the chocolate .,DO,DO,FIND,BRING,A,THE,for,to
a captain found a cheese for me .,the secretary brought the juice to her .,PD,PD,FIND,BRING,A,THE,for,to
a captain found a cheese for me .,the secretary brought her the juice .,PD,DO,FIND,BRING,A,THE,for,to
a captain found me a cheese .,the secretary brought the juice to her .,DO,PD,FIND,BRING,A,THE,for,to
a captain found me a cheese .,the secretary brought her the juice .,DO,DO,FIND,BRING,A,THE,for,to
a buddy found a jacket for us .,the pilot brought the pie to it .,PD,PD,FIND,BRING,A,THE,for,to
a buddy found a jacket for us .,the pilot brought it the pie .,PD,DO,FIND,BRING,A,THE,for,to
a buddy found us a jacket .,the pilot brought the pie to it .,DO,PD,FIND,BRING,A,THE,for,to
a buddy found us a jacket .,the pilot brought it the pie .,DO,DO,FIND,BRING,A,THE,for,to
a teacher found a coat for me .,the mother brought the plate to you .,PD,PD,FIND,BRING,A,THE,for,to
a teacher found a coat for me .,the mother brought you the plate .,PD,DO,FIND,BRING,A,THE,for,to
a teacher found me a coat .,the mother brought the plate to you .,DO,PD,FIND,BRING,A,THE,for,to
a teacher found me a coat .,the mother brought you the plate .,DO,DO,FIND,BRING,A,THE,for,to
a lady found a meal for me .,the mother brought the coffee to it .,PD,PD,FIND,BRING,A,THE,for,to
a lady found a meal for me .,the mother brought it the coffee .,PD,DO,FIND,BRING,A,THE,for,to
a lady found me a meal .,the mother brought the coffee to it .,DO,PD,FIND,BRING,A,THE,for,to
a lady found me a meal .,the mother brought it the coffee .,DO,DO,FIND,BRING,A,THE,for,to
an opponent found an engine for us .,the author brought the guitar to you .,PD,PD,FIND,BRING,A,THE,for,to
an opponent found an engine for us .,the author brought you the guitar .,PD,DO,FIND,BRING,A,THE,for,to
an opponent found us an engine .,the author brought the guitar to you .,DO,PD,FIND,BRING,A,THE,for,to
an opponent found us an engine .,the author brought you the guitar .,DO,DO,FIND,BRING,A,THE,for,to
an employee found a cheese for you .,the guy brought the iron to it .,PD,PD,FIND,BRING,A,THE,for,to
an employee found a cheese for you .,the guy brought it the iron .,PD,DO,FIND,BRING,A,THE,for,to
an employee found you a cheese .,the guy brought the iron to it .,DO,PD,FIND,BRING,A,THE,for,to
an employee found you a cheese .,the guy brought it the iron .,DO,DO,FIND,BRING,A,THE,for,to
a son found a coffee for me .,the employee brought the television to us .,PD,PD,FIND,BRING,A,THE,for,to
a son found a coffee for me .,the employee brought us the television .,PD,DO,FIND,BRING,A,THE,for,to
a son found me a coffee .,the employee brought the television to us .,DO,PD,FIND,BRING,A,THE,for,to
a son found me a coffee .,the employee brought us the television .,DO,DO,FIND,BRING,A,THE,for,to
a captain found a book for you .,the lady brought the key to it .,PD,PD,FIND,BRING,A,THE,for,to
a captain found a book for you .,the lady brought it the key .,PD,DO,FIND,BRING,A,THE,for,to
a captain found you a book .,the lady brought the key to it .,DO,PD,FIND,BRING,A,THE,for,to
a captain found you a book .,the lady brought it the key .,DO,DO,FIND,BRING,A,THE,for,to
a boy found a coffee for me .,the professor brought the meal to us .,PD,PD,FIND,BRING,A,THE,for,to
a boy found a coffee for me .,the professor brought us the meal .,PD,DO,FIND,BRING,A,THE,for,to
a boy found me a coffee .,the professor brought the meal to us .,DO,PD,FIND,BRING,A,THE,for,to
a boy found me a coffee .,the professor brought us the meal .,DO,DO,FIND,BRING,A,THE,for,to
a teacher found a juice for us .,the bishop brought the pie to you .,PD,PD,FIND,BRING,A,THE,for,to
a teacher found a juice for us .,the bishop brought you the pie .,PD,DO,FIND,BRING,A,THE,for,to
a teacher found us a juice .,the bishop brought the pie to you .,DO,PD,FIND,BRING,A,THE,for,to
a teacher found us a juice .,the bishop brought you the pie .,DO,DO,FIND,BRING,A,THE,for,to
a sheriff found a tea for you .,the lawyer brought the newspaper to me .,PD,PD,FIND,BRING,A,THE,for,to
a sheriff found a tea for you .,the lawyer brought me the newspaper .,PD,DO,FIND,BRING,A,THE,for,to
a sheriff found you a tea .,the lawyer brought the newspaper to me .,DO,PD,FIND,BRING,A,THE,for,to
a sheriff found you a tea .,the lawyer brought me the newspaper .,DO,DO,FIND,BRING,A,THE,for,to
an opponent found a meal for me .,the lady brought the cigarette to you .,PD,PD,FIND,BRING,A,THE,for,to
an opponent found a meal for me .,the lady brought you the cigarette .,PD,DO,FIND,BRING,A,THE,for,to
an opponent found me a meal .,the lady brought the cigarette to you .,DO,PD,FIND,BRING,A,THE,for,to
an opponent found me a meal .,the lady brought you the cigarette .,DO,DO,FIND,BRING,A,THE,for,to
a princess found a coffee for him .,the worker brought the pie to us .,PD,PD,FIND,BRING,A,THE,for,to
a princess found a coffee for him .,the worker brought us the pie .,PD,DO,FIND,BRING,A,THE,for,to
a princess found him a coffee .,the worker brought the pie to us .,DO,PD,FIND,BRING,A,THE,for,to
a princess found him a coffee .,the worker brought us the pie .,DO,DO,FIND,BRING,A,THE,for,to
a captain found a tea for him .,the worker brought the coffee to them .,PD,PD,FIND,BRING,A,THE,for,to
a captain found a tea for him .,the worker brought them the coffee .,PD,DO,FIND,BRING,A,THE,for,to
a captain found him a tea .,the worker brought the coffee to them .,DO,PD,FIND,BRING,A,THE,for,to
a captain found him a tea .,the worker brought them the coffee .,DO,DO,FIND,BRING,A,THE,for,to
an employer found a crystal for me .,the actor brought the glass to him .,PD,PD,FIND,BRING,A,THE,for,to
an employer found a crystal for me .,the actor brought him the glass .,PD,DO,FIND,BRING,A,THE,for,to
an employer found me a crystal .,the actor brought the glass to him .,DO,PD,FIND,BRING,A,THE,for,to
an employer found me a crystal .,the actor brought him the glass .,DO,DO,FIND,BRING,A,THE,for,to
a prince found a beer for them .,the mayor brought the key to you .,PD,PD,FIND,BRING,A,THE,for,to
a prince found a beer for them .,the mayor brought you the key .,PD,DO,FIND,BRING,A,THE,for,to
a prince found them a beer .,the mayor brought the key to you .,DO,PD,FIND,BRING,A,THE,for,to
a prince found them a beer .,the mayor brought you the key .,DO,DO,FIND,BRING,A,THE,for,to
a cop found a chicken for them .,the guy brought the beer to you .,PD,PD,FIND,BRING,A,THE,for,to
a cop found a chicken for them .,the guy brought you the beer .,PD,DO,FIND,BRING,A,THE,for,to
a cop found them a chicken .,the guy brought the beer to you .,DO,PD,FIND,BRING,A,THE,for,to
a cop found them a chicken .,the guy brought you the beer .,DO,DO,FIND,BRING,A,THE,for,to
an opponent found an engine for me .,the husband brought the beer to them .,PD,PD,FIND,BRING,A,THE,for,to
an opponent found an engine for me .,the husband brought them the beer .,PD,DO,FIND,BRING,A,THE,for,to
an opponent found me an engine .,the husband brought the beer to them .,DO,PD,FIND,BRING,A,THE,for,to
an opponent found me an engine .,the husband brought them the beer .,DO,DO,FIND,BRING,A,THE,for,to
a kid found a chocolate for us .,the parent brought the beer to it .,PD,PD,FIND,BRING,A,THE,for,to
a kid found a chocolate for us .,the parent brought it the beer .,PD,DO,FIND,BRING,A,THE,for,to
a kid found us a chocolate .,the parent brought the beer to it .,DO,PD,FIND,BRING,A,THE,for,to
a kid found us a chocolate .,the parent brought it the beer .,DO,DO,FIND,BRING,A,THE,for,to
a doctor found a camera for me .,the secretary brought the chocolate to us .,PD,PD,FIND,BRING,A,THE,for,to
a doctor found a camera for me .,the secretary brought us the chocolate .,PD,DO,FIND,BRING,A,THE,for,to
a doctor found me a camera .,the secretary brought the chocolate to us .,DO,PD,FIND,BRING,A,THE,for,to
a doctor found me a camera .,the secretary brought us the chocolate .,DO,DO,FIND,BRING,A,THE,for,to
a sheriff found a beer for us .,the priest brought the pot to him .,PD,PD,FIND,BRING,A,THE,for,to
a sheriff found a beer for us .,the priest brought him the pot .,PD,DO,FIND,BRING,A,THE,for,to
a sheriff found us a beer .,the priest brought the pot to him .,DO,PD,FIND,BRING,A,THE,for,to
a sheriff found us a beer .,the priest brought him the pot .,DO,DO,FIND,BRING,A,THE,for,to
the guy got the guitar for you .,a lady brought a pie to him .,PD,PD,GET,BRING,THE,A,for,to
the guy got the guitar for you .,a lady brought him a pie .,PD,DO,GET,BRING,THE,A,for,to
the guy got you the guitar .,a lady brought a pie to him .,DO,PD,GET,BRING,THE,A,for,to
the guy got you the guitar .,a lady brought him a pie .,DO,DO,GET,BRING,THE,A,for,to
the man got the iron for me .,a cousin brought a bag to you .,PD,PD,GET,BRING,THE,A,for,to
the man got the iron for me .,a cousin brought you a bag .,PD,DO,GET,BRING,THE,A,for,to
the man got me the iron .,a cousin brought a bag to you .,DO,PD,GET,BRING,THE,A,for,to
the man got me the iron .,a cousin brought you a bag .,DO,DO,GET,BRING,THE,A,for,to
the cousin got the juice for us .,an uncle brought an anchor to you .,PD,PD,GET,BRING,THE,A,for,to
the cousin got the juice for us .,an uncle brought you an anchor .,PD,DO,GET,BRING,THE,A,for,to
the cousin got us the juice .,an uncle brought an anchor to you .,DO,PD,GET,BRING,THE,A,for,to
the cousin got us the juice .,an uncle brought you an anchor .,DO,DO,GET,BRING,THE,A,for,to
the princess got the hat for us .,a man brought a book to her .,PD,PD,GET,BRING,THE,A,for,to
the princess got the hat for us .,a man brought her a book .,PD,DO,GET,BRING,THE,A,for,to
the princess got us the hat .,a man brought a book to her .,DO,PD,GET,BRING,THE,A,for,to
the princess got us the hat .,a man brought her a book .,DO,DO,GET,BRING,THE,A,for,to
the soldier got the log for us .,a girl brought a coffee to her .,PD,PD,GET,BRING,THE,A,for,to
the soldier got the log for us .,a girl brought her a coffee .,PD,DO,GET,BRING,THE,A,for,to
the soldier got us the log .,a girl brought a coffee to her .,DO,PD,GET,BRING,THE,A,for,to
the soldier got us the log .,a girl brought her a coffee .,DO,DO,GET,BRING,THE,A,for,to
the minister got the guitar for you .,a princess brought a coffee to us .,PD,PD,GET,BRING,THE,A,for,to
the minister got the guitar for you .,a princess brought us a coffee .,PD,DO,GET,BRING,THE,A,for,to
the minister got you the guitar .,a princess brought a coffee to us .,DO,PD,GET,BRING,THE,A,for,to
the minister got you the guitar .,a princess brought us a coffee .,DO,DO,GET,BRING,THE,A,for,to
the guest got the machine for me .,a lady brought a computer to him .,PD,PD,GET,BRING,THE,A,for,to
the guest got the machine for me .,a lady brought him a computer .,PD,DO,GET,BRING,THE,A,for,to
the guest got me the machine .,a lady brought a computer to him .,DO,PD,GET,BRING,THE,A,for,to
the guest got me the machine .,a lady brought him a computer .,DO,DO,GET,BRING,THE,A,for,to
the buddy got the coat for you .,a colonel brought a television to me .,PD,PD,GET,BRING,THE,A,for,to
the buddy got the coat for you .,a colonel brought me a television .,PD,DO,GET,BRING,THE,A,for,to
the buddy got you the coat .,a colonel brought a television to me .,DO,PD,GET,BRING,THE,A,for,to
the buddy got you the coat .,a colonel brought me a television .,DO,DO,GET,BRING,THE,A,for,to
the soldier got the cup for you .,a teacher brought an engine to him .,PD,PD,GET,BRING,THE,A,for,to
the soldier got the cup for you .,a teacher brought him an engine .,PD,DO,GET,BRING,THE,A,for,to
the soldier got you the cup .,a teacher brought an engine to him .,DO,PD,GET,BRING,THE,A,for,to
the soldier got you the cup .,a teacher brought him an engine .,DO,DO,GET,BRING,THE,A,for,to
the wife got the candy for him .,a mayor brought an instrument to them .,PD,PD,GET,BRING,THE,A,for,to
the wife got the candy for him .,a mayor brought them an instrument .,PD,DO,GET,BRING,THE,A,for,to
the wife got him the candy .,a mayor brought an instrument to them .,DO,PD,GET,BRING,THE,A,for,to
the wife got him the candy .,a mayor brought them an instrument .,DO,DO,GET,BRING,THE,A,for,to
the soldier got the candy for us .,a colonel brought a tea to you .,PD,PD,GET,BRING,THE,A,for,to
the soldier got the candy for us .,a colonel brought you a tea .,PD,DO,GET,BRING,THE,A,for,to
the soldier got us the candy .,a colonel brought a tea to you .,DO,PD,GET,BRING,THE,A,for,to
the soldier got us the candy .,a colonel brought you a tea .,DO,DO,GET,BRING,THE,A,for,to
the president got the newspaper for me .,an aunt brought a jacket to him .,PD,PD,GET,BRING,THE,A,for,to
the president got the newspaper for me .,an aunt brought him a jacket .,PD,DO,GET,BRING,THE,A,for,to
the president got me the newspaper .,an aunt brought a jacket to him .,DO,PD,GET,BRING,THE,A,for,to
the president got me the newspaper .,an aunt brought him a jacket .,DO,DO,GET,BRING,THE,A,for,to
the author got the jacket for you .,a hero brought a chocolate to it .,PD,PD,GET,BRING,THE,A,for,to
the author got the jacket for you .,a hero brought it a chocolate .,PD,DO,GET,BRING,THE,A,for,to
the author got you the jacket .,a hero brought a chocolate to it .,DO,PD,GET,BRING,THE,A,for,to
the author got you the jacket .,a hero brought it a chocolate .,DO,DO,GET,BRING,THE,A,for,to
the reader got the chocolate for me .,a soldier brought a cup to us .,PD,PD,GET,BRING,THE,A,for,to
the reader got the chocolate for me .,a soldier brought us a cup .,PD,DO,GET,BRING,THE,A,for,to
the reader got me the chocolate .,a soldier brought a cup to us .,DO,PD,GET,BRING,THE,A,for,to
the reader got me the chocolate .,a soldier brought us a cup .,DO,DO,GET,BRING,THE,A,for,to
the man got the ball for me .,an employee brought a camera to you .,PD,PD,GET,BRING,THE,A,for,to
the man got the ball for me .,an employee brought you a camera .,PD,DO,GET,BRING,THE,A,for,to
the man got me the ball .,an employee brought a camera to you .,DO,PD,GET,BRING,THE,A,for,to
the man got me the ball .,an employee brought you a camera .,DO,DO,GET,BRING,THE,A,for,to
the son got the card for me .,a parent brought a meal to us .,PD,PD,GET,BRING,THE,A,for,to
